Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
1105,BossLose,BossDeath,60.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,197,5000,0.00,0.77,0.57,3,16,13,21,0.926,2.4,-1.0,-1.0,-1.0,273.0,3,19.9,3.5,32.8,12.4,6.7,22.9,30.5,22.4,37.9,3343.0,6079.5,2805.2,3,0.011,0.452,0.537,0.505,0.921,13.4,0.00,1,1525,832
1106,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,586,4908,0.02,0.05,0.00,6,24,19,26,-26.663,5.6,82.3,-1.0,82.3,304.0,3,17.5,2.0,40.0,13.2,5.3,33.7,29.6,14.5,45.8,4691.6,5839.1,4290.4,2,0.029,0.338,0.633,0.508,0.937,12.4,0.00,3,2287,1260
1107,BossLose,BossDeath,64.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,219,5000,0.00,0.51,0.76,1,17,17,20,-67.427,5.5,45.3,-1.0,-1.0,288.0,3,17.2,2.4,29.4,14.7,4.7,26.8,30.4,10.0,41.0,7244.4,8669.4,10365.0,9,0.003,0.450,0.547,0.548,0.964,14.2,0.00,1,1755,834
1108,BossLose,BossDeath,54.8,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,370,5000,0.00,0.40,0.37,5,12,11,17,7.914,8.2,-1.0,-1.0,-1.0,274.6,3,17.2,4.9,29.8,13.6,5.6,31.2,29.9,18.9,40.2,5739.9,7764.0,5557.0,2,0.026,0.501,0.473,0.607,0.828,11.9,0.00,4,1663,714
1109,BossWin,AllPlayerDeath,42.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2345,0.53,0.00,0.00,5,7,6,8,-7.776,32.0,36.5,42.8,36.5,278.0,3,21.7,4.7,33.1,10.9,6.4,24.3,31.3,16.5,38.5,2994.6,5013.6,2132.6,3,0.001,0.650,0.349,0.666,0.000,10.6,0.00,2,1423,263
1110,BossWin,AllPlayerDeath,63.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,4945,0.01,0.00,0.00,10,13,15,22,-155.127,1.3,3.7,55.3,63.5,34.0,3,15.4,4.7,26.7,14.1,4.7,22.7,28.7,16.7,40.3,64.1,2008.5,953.1,30,0.004,0.054,0.942,0.249,0.318,16.3,0.00,7,790,28
1111,BossWin,AllPlayerDeath,55.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2926,0.41,0.00,0.00,5,13,10,8,-61.277,2.2,36.2,55.1,36.2,237.0,3,20.0,4.7,44.1,11.2,5.5,21.4,32.2,16.9,48.6,5068.2,6480.7,5888.3,2,0.005,0.430,0.565,0.570,0.397,12.4,0.00,3,1569,340
1112,BossWin,AllPlayerDeath,59.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4180,0.16,0.00,0.00,7,13,13,12,12.231,24.4,59.3,48.2,59.3,329.0,3,13.6,4.7,28.5,19.4,6.1,27.5,25.7,6.0,38.0,3521.0,2752.1,5277.0,2,0.017,0.555,0.428,0.660,0.447,14.2,0.00,3,1958,1157
1113,BossWin,AllPlayerDeath,85.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4098,0.18,0.00,0.00,8,17,21,14,-127.443,1.9,51.0,85.9,51.0,296.0,3,17.3,3.3,33.8,11.8,6.5,19.5,30.3,15.7,43.8,3476.7,6583.2,3268.1,3,0.004,0.345,0.651,0.453,0.229,13.3,0.00,4,1946,651
1114,BossLose,BossDeath,72.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,362,5000,0.00,0.59,0.21,5,20,17,20,3.242,34.5,-1.0,-1.0,-1.0,316.0,3,20.7,4.4,38.5,12.8,5.6,26.0,32.1,18.7,43.8,3947.0,6686.8,4614.9,3,0.017,0.438,0.545,0.546,0.936,13.3,0.00,2,1968,1001
1115,BossWin,AllPlayerDeath,55.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3505,0.30,0.00,0.00,9,10,11,16,-137.285,9.2,3.1,42.1,55.7,70.8,3,15.2,4.6,27.0,14.6,4.7,29.0,29.1,20.4,37.9,451.0,1986.9,1437.7,22,0.000,0.127,0.873,0.279,0.234,16.4,0.00,5,778,48
1116,BossLose,BossDeath,62.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,43,5000,0.00,0.89,0.97,0,8,18,16,-4.231,2.7,-1.0,-1.0,-1.0,306.0,3,17.9,3.2,36.5,15.2,6.2,28.5,31.0,16.1,43.8,4331.1,6300.8,4590.6,2,0.003,0.489,0.508,0.512,0.257,18.0,0.00,0,1601,1535
1117,BossWin,AllPlayerDeath,25.9,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1096,0.78,0.00,0.00,6,7,6,1,-61.411,2.3,6.1,25.9,6.1,45.8,2,14.8,1.4,29.4,12.1,6.0,20.1,22.9,17.2,33.4,325.9,748.8,187.6,4,0.008,0.177,0.815,0.333,0.914,12.8,0.00,0,431,78
1118,BossWin,AllPlayerDeath,41.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1720,0.66,0.00,0.00,9,11,9,4,-69.818,2.2,20.6,41.7,20.6,174.0,3,17.8,4.4,27.0,11.0,5.5,20.2,30.3,19.0,33.4,2414.4,4226.1,2130.4,3,0.002,0.417,0.581,0.472,0.912,12.0,0.00,6,984,130
1119,BossWin,AllPlayerDeath,44.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,1661,0.67,0.00,0.00,5,8,9,4,-95.929,4.2,16.4,44.6,16.4,134.0,3,18.2,5.0,43.1,12.9,7.5,30.1,33.7,18.6,46.9,1875.6,3700.2,1864.2,3,0.004,0.300,0.696,0.402,0.332,12.5,0.00,0,896,104
1120,BossLose,BossDeath,60.4,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,403,5000,0.00,0.00,0.66,5,10,18,20,-198.085,7.7,2.9,59.6,-1.0,58.0,3,16.2,5.0,29.9,14.2,4.8,25.1,29.8,15.1,42.0,209.5,1224.1,1487.8,34,0.001,0.096,0.903,0.258,0.173,16.6,0.00,3,779,38
1121,BossLose,BossDeath,70.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,396,5000,0.00,0.00,0.68,4,11,15,20,-35.350,22.6,59.3,56.1,-1.0,298.0,3,15.8,4.7,46.1,16.7,4.6,31.6,30.3,14.8,50.2,5559.9,4139.5,8209.1,2,0.020,0.424,0.556,0.561,0.326,13.7,0.00,2,1973,724
1122,BossLose,BossDeath,60.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,449,5000,0.00,0.00,0.50,3,14,13,19,-189.552,11.3,3.1,50.8,-1.0,88.0,3,14.9,4.0,25.9,15.0,4.5,27.9,29.0,16.7,38.8,849.3,1655.6,2839.2,24,0.005,0.146,0.850,0.308,0.866,14.2,0.00,2,929,54
1123,BossWin,AllPlayerDeath,24.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,723,0.86,0.00,0.00,6,7,2,3,14.552,15.1,24.6,15.1,24.6,207.0,2,11.1,5.6,16.3,18.8,5.5,33.1,32.4,18.9,43.4,6105.5,2449.0,7468.6,2,0.002,0.844,0.155,0.810,0.976,11.9,0.00,1,995,173
1124,BossLose,BossDeath,87.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,590,5000,0.00,0.00,0.03,7,15,11,27,-170.628,1.8,33.0,55.8,-1.0,264.0,3,19.7,2.7,27.7,13.2,3.6,20.5,30.6,17.7,39.5,2465.3,5011.5,2066.9,18,0.002,0.301,0.697,0.389,0.434,15.3,0.00,7,1704,243
1125,BossWin,AllPlayerDeath,57.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4345,0.13,0.00,0.00,10,16,6,20,-184.293,4.4,8.1,30.6,57.9,99.0,3,15.3,4.8,27.1,13.9,4.7,27.3,28.7,17.4,42.6,1090.4,1282.9,2702.7,18,0.006,0.171,0.823,0.329,0.919,15.4,0.00,5,953,48
1126,BossLose,BossDeath,72.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,482,5000,0.00,0.39,0.00,8,15,23,15,-43.948,28.5,59.7,-1.0,59.7,281.0,3,13.7,4.8,28.0,19.0,6.5,30.1,30.2,17.5,40.5,2090.5,2453.2,4522.3,3,0.014,0.389,0.598,0.491,0.523,12.5,0.00,3,1775,745
1127,BossWin,AllPlayerDeath,44.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2230,0.55,0.00,0.00,6,6,8,7,-11.177,37.2,30.0,44.6,30.0,319.0,3,21.0,4.7,37.5,10.4,6.7,15.2,33.0,19.1,42.7,5660.6,7872.2,2068.6,2,0.005,0.715,0.280,0.647,0.000,11.0,0.00,1,1444,173
1128,BossLose,BossDeath,84.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,549,5000,0.00,0.17,0.00,8,24,18,20,-72.617,5.0,64.4,-1.0,64.4,285.0,3,19.2,4.8,44.9,12.9,6.0,27.0,31.4,19.3,47.5,4086.6,5851.1,3783.9,3,0.009,0.339,0.652,0.465,0.932,14.0,0.00,7,1956,880
1129,BossWin,AllPlayerDeath,59.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3965,0.21,0.00,0.00,9,14,11,18,19.159,31.6,59.1,47.2,59.1,352.0,3,20.4,4.7,27.7,11.3,5.2,24.2,30.5,23.0,38.7,6054.1,6186.8,6242.7,3,0.043,0.596,0.361,0.678,0.585,11.7,0.00,5,2002,660
1130,BossWin,AllPlayerDeath,56.2,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3610,0.28,0.00,0.00,7,10,7,16,-36.616,35.3,42.1,40.5,56.2,320.0,3,22.0,4.6,38.3,12.4,3.9,25.7,31.9,18.4,43.7,4627.1,7303.6,4449.6,3,0.005,0.569,0.426,0.591,0.264,12.6,0.00,3,1661,306
1131,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,443,3913,0.22,0.00,0.52,8,22,10,27,-197.029,34.6,36.6,59.3,-1.0,309.0,3,20.8,4.5,33.3,13.1,4.6,24.9,31.8,24.3,43.0,3066.2,6032.0,3374.5,19,0.005,0.343,0.651,0.409,0.623,13.6,0.00,3,1840,234
1132,BossLose,BossDeath,55.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,343,5000,0.00,0.72,0.14,4,8,11,19,4.797,5.3,-1.0,-1.0,-1.0,264.0,3,17.8,4.5,28.1,12.9,5.5,26.3,29.4,12.2,38.0,6872.7,6603.2,7993.4,2,0.001,0.480,0.519,0.563,0.199,13.1,0.00,1,1550,715
1133,BossWin,AllPlayerDeath,73.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3988,0.20,0.00,0.00,8,14,19,8,-43.379,38.0,30.3,73.1,30.3,331.0,3,17.4,1.2,32.8,9.6,5.7,15.2,30.9,16.2,38.5,7356.9,9001.8,3758.2,1,0.002,0.453,0.546,0.559,0.246,15.9,0.00,3,2044,185
1134,BossLose,BossDeath,85.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,502,5000,0.00,0.00,0.33,8,19,14,21,-179.734,32.5,2.5,47.0,-1.0,277.0,3,12.4,4.6,21.0,17.9,5.0,33.4,31.2,19.6,41.6,1942.6,2436.2,3705.7,11,0.001,0.325,0.674,0.461,0.537,13.9,0.00,5,1964,113
1135,BossWin,AllPlayerDeath,76.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4542,0.09,0.00,0.00,7,17,18,17,-26.568,41.1,66.1,76.2,66.1,387.0,3,18.1,4.3,37.5,15.4,5.8,31.2,32.4,18.7,54.3,5535.4,7918.9,5385.3,4,0.026,0.508,0.466,0.618,0.643,14.1,0.00,2,2356,1121
1136,BossWin,AllPlayerDeath,46.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,2057,0.59,0.00,0.00,6,10,10,4,-110.633,2.8,16.4,46.6,16.4,135.0,3,17.6,3.5,36.5,11.1,6.0,21.0,32.4,17.5,42.9,2325.6,4857.8,1866.1,3,0.002,0.290,0.709,0.382,0.612,13.0,0.00,4,891,121
1137,BossWin,AllPlayerDeath,61.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,4014,0.20,0.00,0.00,11,14,7,18,-142.186,14.5,16.3,33.6,61.1,126.0,3,19.7,4.6,34.6,15.1,4.3,27.1,32.7,25.2,40.0,2346.0,5583.4,2707.9,17,0.001,0.206,0.792,0.355,0.575,15.8,0.00,6,1085,137
1138,BossLose,BossDeath,56.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,484,5000,0.00,0.03,0.36,5,15,14,17,6.938,32.1,-1.0,-1.0,-1.0,275.0,3,20.0,4.8,40.6,12.1,6.6,21.7,30.5,18.0,45.6,4673.8,7276.8,4699.3,3,0.008,0.486,0.506,0.602,0.935,11.5,0.00,4,1704,729
1139,BossLose,BossDeath,65.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,488,5000,0.00,0.09,0.28,4,10,13,21,-150.959,2.5,25.4,-1.0,-1.0,179.0,3,19.3,4.0,43.8,12.9,5.0,20.3,31.0,16.3,49.1,2146.7,5190.5,2388.3,21,0.002,0.275,0.723,0.369,0.374,14.7,0.00,3,1200,241
1140,BossLose,Timeout,90.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,405,4363,0.13,0.00,0.65,15,19,8,24,-179.148,28.7,16.1,33.8,-1.0,256.8,3,10.8,4.3,21.7,24.5,3.8,67.9,37.8,9.1,68.8,4184.1,4022.8,5419.6,4,0.001,0.285,0.713,0.468,0.525,18.1,0.00,7,2106,76
1141,BossLose,BossDeath,62.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,389,5000,0.00,0.55,0.15,6,13,12,21,-28.770,2.4,27.6,-1.0,-1.0,221.0,3,18.9,3.6,33.0,12.4,4.5,22.7,29.8,15.0,42.2,4602.8,10021.3,5712.8,16,0.003,0.356,0.641,0.442,0.286,17.1,0.00,3,1372,198
1142,BossWin,AllPlayerDeath,80.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3770,0.25,0.00,0.00,6,17,20,10,-148.454,2.6,39.4,80.0,39.4,265.0,3,16.7,4.0,39.6,11.5,5.7,21.7,28.4,10.8,45.4,5137.3,6939.0,3969.6,3,0.000,0.331,0.669,0.435,0.508,11.7,0.00,4,1740,398
1143,BossWin,AllPlayerDeath,75.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3931,0.21,0.00,0.00,3,16,7,22,-106.690,31.6,43.9,35.3,75.6,328.0,3,20.9,1.5,27.7,11.8,4.6,23.5,28.6,6.9,33.7,7045.5,10046.7,7540.3,3,0.006,0.434,0.560,0.583,0.524,12.6,0.00,3,2204,336
1144,BossLose,BossDeath,55.9,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,220,5000,0.00,1.00,0.27,3,5,12,18,-0.234,2.7,-1.0,-1.0,-1.0,243.0,3,19.3,3.5,42.5,12.3,5.9,21.8,29.1,15.8,48.4,4490.5,5960.2,3682.1,2,0.003,0.435,0.562,0.491,0.161,12.6,0.00,2,1371,823
1145,BossWin,AllPlayerDeath,64.9,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,4285,0.14,0.00,0.00,5,12,13,16,-20.646,33.1,56.8,64.9,56.8,315.0,3,19.5,4.9,35.1,12.2,6.2,24.1,30.0,16.6,39.3,3982.1,5658.3,4274.8,5,0.043,0.485,0.472,0.545,0.243,13.0,0.00,3,1767,658
1146,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,589,4164,0.17,0.04,0.00,4,26,28,4,-39.956,72.8,2.5,-1.0,64.8,643.0,3,10.9,1.2,22.2,24.0,4.8,28.1,31.2,19.5,39.1,3345.7,3313.0,4697.8,2,0.001,0.714,0.285,0.605,0.964,9.9,0.00,4,2725,195
1147,BossWin,AllPlayerDeath,21.9,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,944,0.81,0.00,0.00,5,5,3,2,-14.212,13.5,15.3,21.9,15.3,125.0,2,20.5,1.5,40.2,10.7,5.1,22.2,31.8,11.8,45.1,2343.5,3134.8,2606.6,4,0.003,0.571,0.426,0.587,0.952,10.3,0.00,1,642,111
1148,BossWin,AllPlayerDeath,31.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,840,0.83,0.00,0.00,7,8,4,4,14.941,31.1,20.3,31.1,20.3,265.0,3,19.8,6.1,27.5,10.1,6.8,15.2,32.0,26.4,33.9,4793.1,6468.9,1778.7,2,0.006,0.853,0.141,0.660,0.985,11.9,0.00,0,1026,123
1149,BossWin,AllPlayerDeath,23.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,635,0.87,0.00,0.00,6,6,3,3,-4.092,11.5,3.5,19.5,23.1,97.0,2,15.6,4.7,30.8,16.1,4.7,28.3,29.8,22.6,41.2,756.8,1972.5,1903.4,10,0.008,0.420,0.572,0.482,0.932,16.5,0.00,0,557,45
1150,BossLose,BossDeath,88.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,466,5000,0.00,0.45,0.00,9,20,27,6,-181.394,2.2,25.1,-1.0,25.1,193.0,3,17.6,4.8,37.2,11.1,6.0,20.4,31.2,22.6,39.8,2492.5,3949.8,2406.9,4,0.003,0.218,0.779,0.387,0.508,12.7,0.00,6,1710,182
1151,BossLose,Timeout,90.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,440,4621,0.08,0.00,0.53,12,21,5,26,-208.851,31.5,22.6,37.0,-1.0,256.0,3,18.6,4.8,32.0,14.0,4.5,31.5,31.3,21.6,40.4,5677.7,8794.1,5699.2,9,0.002,0.284,0.713,0.440,0.557,13.1,0.00,6,1979,169
1152,BossWin,AllPlayerDeath,34.4,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2173,0.57,0.00,0.00,8,9,4,9,-57.643,6.6,2.6,21.5,34.4,59.8,3,16.4,5.0,28.8,14.6,4.4,27.3,30.3,22.6,42.7,333.7,876.5,643.8,12,0.000,0.174,0.826,0.303,0.899,16.8,0.00,0,522,30
1153,BossLose,BossDeath,83.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,216,5000,0.00,0.99,0.29,0,16,27,10,30.430,77.9,-1.0,-1.0,-1.0,692.0,3,11.8,4.7,37.8,23.4,5.8,34.4,32.9,18.3,44.8,4779.6,4246.3,6893.8,4,0.010,0.828,0.162,0.807,0.330,10.6,0.00,0,3370,372
1154,BossLose,BossDeath,71.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,132,5000,0.00,0.81,0.75,0,13,16,22,-10.572,2.6,-1.0,-1.0,-1.0,211.0,3,19.0,4.5,40.9,13.2,5.4,20.6,30.4,16.1,46.2,2889.9,6480.1,3840.4,2,0.002,0.296,0.703,0.424,0.367,13.5,0.00,0,1511,1206
1155,BossWin,AllPlayerDeath,42.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2957,0.41,0.00,0.00,5,7,9,9,-78.335,2.3,20.2,42.8,36.3,148.0,3,20.2,4.7,44.9,12.2,4.6,21.2,31.8,17.4,49.2,2513.9,4637.3,2275.4,9,0.004,0.346,0.650,0.447,0.117,14.8,0.00,1,957,187
1156,BossWin,AllPlayerDeath,31.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1693,0.66,0.00,0.00,6,9,5,5,-35.153,2.5,19.2,31.7,19.2,161.0,3,19.2,3.5,29.9,11.1,7.7,21.2,29.8,21.8,34.1,2183.7,3750.7,1716.7,4,0.015,0.508,0.477,0.509,0.931,11.4,0.00,1,807,142
1157,BossWin,AllPlayerDeath,68.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3574,0.29,0.00,0.00,9,14,14,14,-58.330,2.5,50.5,68.8,50.5,263.0,3,17.9,3.5,31.9,12.9,5.5,24.1,24.1,7.0,36.5,7039.4,7985.9,6278.1,4,0.001,0.382,0.617,0.500,0.205,14.0,0.00,4,1721,1124
1158,BossLose,BossDeath,63.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,144,5000,0.00,0.78,0.74,2,7,13,22,-62.989,27.7,27.0,-1.0,-1.0,246.0,3,19.3,4.0,32.6,11.5,4.7,18.0,29.1,11.1,39.9,5570.1,6397.1,5029.4,23,0.001,0.390,0.609,0.467,0.164,18.5,0.00,1,1472,143
1159,BossWin,AllPlayerDeath,33.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1638,0.67,0.00,0.00,6,8,8,3,-42.103,19.5,15.5,33.6,15.5,164.0,3,18.4,4.9,27.4,9.5,6.4,15.2,31.3,26.3,34.2,4340.5,7661.9,2956.8,2,0.001,0.489,0.510,0.577,0.878,16.6,0.00,1,969,89
1160,BossWin,AllPlayerDeath,63.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,3475,0.30,0.00,0.00,7,11,7,18,-63.566,41.8,39.8,41.8,63.2,364.0,3,20.3,5.8,33.0,13.6,4.2,26.3,30.1,10.2,38.0,8205.5,9629.8,7041.8,4,0.004,0.576,0.420,0.634,0.229,12.4,0.00,2,2002,189
1161,BossWin,AllPlayerDeath,80.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3655,0.27,0.00,0.00,12,18,7,25,-205.154,16.6,18.6,34.4,80.5,150.0,3,18.8,4.3,27.3,13.3,4.5,22.5,28.8,17.4,34.4,2280.5,4720.9,2982.2,9,0.002,0.186,0.811,0.358,0.272,13.9,0.00,5,1440,133
1162,BossWin,AllPlayerDeath,38.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1949,0.61,0.00,0.00,7,10,8,2,16.544,38.1,15.2,38.1,15.2,318.0,3,17.7,5.3,41.2,9.9,5.9,15.2,33.8,17.9,45.5,7730.2,7770.0,2247.2,2,0.005,0.835,0.160,0.643,0.985,11.6,0.00,4,1225,164
1163,BossWin,AllPlayerDeath,47.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,1622,0.68,0.00,0.00,10,12,8,4,-26.448,35.7,23.1,47.6,23.1,305.0,3,18.8,4.8,28.7,9.9,5.7,19.5,31.2,20.8,34.4,5372.2,7605.8,2439.9,2,0.006,0.641,0.353,0.639,0.944,13.2,0.00,3,1522,155
1164,BossWin,AllPlayerDeath,65.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,4519,0.10,0.00,0.00,6,13,14,18,10.239,5.0,65.0,57.0,65.0,273.0,3,16.0,4.2,27.0,13.3,5.4,32.6,27.9,12.2,40.7,5063.6,4836.1,5201.3,1,0.020,0.420,0.560,0.577,0.354,13.7,0.00,5,1876,909
1165,BossWin,AllPlayerDeath,40.2,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2243,0.55,0.00,0.00,5,5,7,7,-44.875,4.7,19.8,40.2,31.3,153.0,3,17.6,2.3,41.9,13.1,4.7,27.3,28.0,15.4,43.1,3878.2,3023.4,5183.7,7,0.002,0.381,0.617,0.501,0.000,11.4,0.00,2,1007,144
1166,BossWin,AllPlayerDeath,33.2,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1526,0.69,0.00,0.00,5,5,5,4,16.207,33.2,21.2,33.2,21.2,282.0,3,20.1,5.1,31.9,9.9,5.5,19.5,31.9,19.6,37.8,4840.3,5686.1,2004.4,2,0.002,0.850,0.148,0.725,0.000,10.1,0.00,3,1203,150
1167,BossLose,BossDeath,69.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,487,5000,0.00,0.38,0.00,4,14,16,14,-93.819,2.3,44.7,-1.0,44.7,232.0,3,20.1,4.9,44.1,11.9,5.3,24.3,32.3,24.8,47.1,5443.5,5889.8,6124.0,3,0.004,0.333,0.663,0.470,0.653,14.4,0.00,1,1636,543
1168,BossWin,AllPlayerDeath,57.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,2670,0.47,0.00,0.00,7,10,14,5,-108.937,2.7,26.3,57.7,26.3,212.0,3,18.8,2.7,36.9,10.1,5.3,23.0,29.9,22.6,36.9,4902.4,5800.7,5722.3,4,0.006,0.368,0.626,0.517,0.257,13.6,0.00,3,1491,187
1169,BossWin,AllPlayerDeath,31.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1675,0.67,0.00,0.00,6,10,5,5,-13.417,24.7,23.1,31.7,23.1,218.0,3,21.2,4.2,36.9,10.2,5.9,15.2,32.1,18.7,42.1,3023.2,5777.4,2467.0,2,0.015,0.688,0.297,0.606,0.941,10.2,0.00,0,960,138
1170,BossLose,BossDeath,87.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,438,5000,0.00,0.54,0.00,7,16,23,17,-81.906,31.9,53.3,-1.0,53.3,281.0,3,18.2,4.9,28.2,11.9,5.5,23.0,30.5,20.7,40.3,4052.8,7983.7,3726.3,4,0.011,0.323,0.666,0.460,0.602,14.1,0.00,3,2003,646
1171,BossLose,BossDeath,63.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,370,5000,0.00,0.33,0.43,4,12,19,19,-4.381,11.6,-1.0,-1.0,-1.0,263.0,3,15.6,4.9,27.2,18.1,5.5,28.0,32.7,25.0,45.0,5678.1,5765.3,7450.0,2,0.008,0.415,0.577,0.564,0.245,18.0,0.00,1,1786,1994
1172,BossLose,BossDeath,51.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,475,5000,0.00,0.02,0.39,4,13,11,17,-145.348,8.6,11.2,-1.0,-1.0,93.0,3,15.1,4.7,37.1,15.8,4.7,28.0,29.7,19.3,39.4,1466.0,3767.5,3523.3,23,0.002,0.181,0.817,0.362,0.835,15.7,0.00,1,929,60
1173,BossLose,Timeout,90.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,509,4737,0.05,0.00,0.30,5,20,11,20,-132.748,28.7,49.6,41.0,-1.0,327.0,3,11.7,4.7,28.0,21.4,4.8,47.8,33.5,16.2,52.5,6796.5,3867.6,8996.9,7,0.010,0.363,0.626,0.531,0.620,17.5,0.00,2,2389,774
1174,BossLose,BossDeath,56.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,113,5000,0.00,0.82,0.80,0,11,18,15,-166.837,13.9,3.0,-1.0,-1.0,109.0,3,14.9,4.9,28.6,15.8,4.9,27.6,30.0,19.1,42.3,1542.9,2141.3,4030.5,25,0.000,0.192,0.808,0.359,0.512,16.9,0.00,0,1020,50
