Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
148,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,19.5,19.5,19.5,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
149,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.000,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
150,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.4,14.4,14.4,14.9,14.9,14.9,22.6,22.6,22.6,0.0,0.0,0.0,0,0.000,1.000,0.000,0.000,0.000,0.0,0.00,0,0,0
151,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.1,15.1,15.1,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
152,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.994,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
153,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.491,-1.0,-1.0,-1.0,-1.0,0.0,1,15.2,15.2,15.2,15.1,15.1,15.1,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
154,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.988,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,15.2,15.2,15.2,19.9,19.9,19.9,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
155,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.489,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,0.000,0.000,1.000,0.000,0.000,0.0,0.00,0,0,0
156,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.497,-1.0,-1.0,-1.0,-1.0,0.0,1,15.1,15.1,15.1,19.5,19.5,19.5,33.8,33.8,33.8,0.0,0.0,0.0,0,1.000,0.000,0.000,1.000,0.000,0.0,0.00,0,0,0
157,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.998,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
158,BossLose,Timeout,0.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.499,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
159,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.000,-1.0,-1.0,-1.0,-1.0,0.0,1,19.5,19.5,19.5,15.2,15.2,15.2,22.1,22.1,22.1,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
160,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-2.497,-1.0,-1.0,-1.0,-1.0,0.0,1,19.6,19.6,19.6,14.9,14.9,14.9,33.8,33.8,33.8,0.0,0.0,0.0,0,0.000,1.000,0.000,1.000,0.000,0.0,0.00,0,0,0
161,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-0.501,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.1,15.1,15.1,22.6,22.6,22.6,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
162,BossLose,Timeout,0.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.002,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,15.2,15.2,15.2,29.0,29.0,29.0,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
163,BossLose,Timeout,0.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,0,0,1.00,1.00,1.00,0,0,0,0,-1.503,-1.0,-1.0,-1.0,-1.0,0.0,1,14.2,14.2,14.2,19.5,19.5,19.5,24.8,24.8,24.8,0.0,0.0,0.0,0,1.000,0.000,0.000,0.000,0.000,0.0,0.00,0,0,0
167,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,583,680,0.66,0.00,0.06,5,16,4,2,9.858,80.9,-1.0,80.9,-1.0,742.4,3,26.0,14.1,44.8,23.4,5.2,42.6,41.9,12.8,62.0,6773.1,8125.7,8115.2,13,0.001,0.825,0.174,0.887,0.000,19.5,0.00,0,0,0
168,BossWin,AllPlayerDeath,54.8,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,375,0.81,0.00,0.00,10,11,1,2,9.964,54.8,30.1,54.8,30.1,449.0,3,28.1,5.6,52.1,17.2,6.7,27.8,41.7,28.6,64.6,6186.8,9172.1,3178.7,2,0.001,0.820,0.179,0.919,0.272,17.3,0.00,0,0,0
180,BossWin,AllPlayerDeath,19.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,446,0.78,0.00,0.00,2,5,1,2,3.989,11.7,19.1,11.7,19.1,176.0,2,32.7,14.2,43.9,19.0,7.9,24.5,49.1,29.0,56.9,7219.4,3761.7,5001.1,1,0.004,0.923,0.073,0.974,0.928,20.2,0.00,0,0,0
181,BossWin,AllPlayerDeath,67.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,606,0.70,0.00,0.00,8,11,2,2,10.557,67.1,57.0,67.1,57.0,548.0,3,27.7,5.2,46.9,24.2,10.6,65.4,46.3,19.9,74.7,5770.0,9368.6,5706.1,6,0.001,0.817,0.182,0.873,0.000,18.5,0.00,0,0,0
183,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,485,1348,0.33,0.00,0.38,9,18,1,9,11.628,57.0,-1.0,57.0,-1.0,772.2,3,20.0,5.8,28.1,26.5,6.9,46.1,45.9,21.7,63.6,11062.5,5607.8,14005.9,4,0.000,0.858,0.142,0.931,0.004,18.8,0.00,0,0,0
184,BossWin,AllPlayerDeath,61.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1162,0.42,0.00,0.00,9,11,5,4,9.694,56.6,61.0,56.6,61.0,496.0,3,27.6,14.2,42.6,24.2,7.2,46.0,42.2,28.1,59.9,3691.9,6979.5,5039.0,3,0.001,0.813,0.185,0.970,0.069,19.4,0.00,0,0,0
188,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,582,1487,0.26,0.00,0.06,7,19,7,3,12.012,81.2,-1.0,81.2,-1.0,790.4,3,21.6,10.7,30.6,30.3,6.6,46.6,50.2,19.9,70.5,7333.7,8223.7,12324.9,28,0.001,0.878,0.121,0.900,0.207,18.5,0.00,0,0,0
195,BossWin,AllPlayerDeath,27.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,606,0.70,0.00,0.00,4,7,2,2,8.647,20.5,27.6,21.0,27.6,208.0,2,32.3,2.4,65.0,22.1,7.5,42.8,52.9,18.0,79.6,6114.3,3921.3,9967.6,6,0.001,0.753,0.246,0.776,0.965,16.5,0.00,0,0,0
196,BossWin,AllPlayerDeath,39.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,625,0.69,0.00,0.00,7,10,1,3,5.955,24.7,39.4,24.7,39.4,323.0,3,20.4,12.1,24.9,28.1,14.1,45.8,40.5,24.8,56.4,2713.5,1890.5,4913.8,10,0.002,0.820,0.178,0.937,0.963,19.3,0.00,0,0,0
198,BossLose,BossDeath,68.6,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,126,2000,0.00,0.58,1.00,2,8,9,9,12.859,-1.0,37.9,-1.0,-1.0,579.4,3,20.6,5.1,29.2,26.9,1.9,44.2,41.3,6.0,64.3,10723.4,11192.4,11611.3,23,0.000,0.845,0.155,0.866,0.164,21.8,0.00,0,0,0
199,BossWin,AllPlayerDeath,37.9,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,632,0.68,0.00,0.00,4,8,4,0,6.821,37.9,6.4,37.9,6.4,314.0,3,23.0,6.0,54.1,22.2,8.2,38.7,41.5,22.6,60.2,6608.8,10037.4,244.1,4,0.002,0.829,0.169,0.864,0.386,19.9,0.00,0,0,0
200,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,48,1506,0.25,0.84,1.00,0,17,2,8,5.882,-1.0,-1.0,-1.0,-1.0,725.4,3,31.3,10.0,49.1,17.6,13.4,24.5,33.2,17.5,53.6,2413.1,5641.0,3409.4,17,0.001,0.806,0.193,0.953,0.237,17.0,0.00,0,0,0
201,BossWin,AllPlayerDeath,39.1,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,430,0.79,0.00,0.00,7,9,3,1,7.292,39.1,16.9,39.1,16.9,328.0,3,25.5,6.6,58.3,19.1,6.5,48.3,47.4,22.6,65.9,6533.3,7992.2,3608.2,4,0.002,0.840,0.159,0.900,0.743,17.9,0.00,0,0,0
203,BossWin,AllPlayerDeath,71.8,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,910,0.55,0.00,0.00,6,6,0,6,10.405,47.5,71.8,47.5,71.8,610.0,3,19.8,6.3,27.9,28.5,8.6,49.5,46.4,29.0,67.2,6349.9,4916.2,10625.3,2,0.001,0.850,0.149,0.979,0.000,19.2,0.00,0,0,0
206,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,24,1326,0.34,1.00,0.92,0,19,8,0,6.646,-1.0,-1.0,-1.0,-1.0,741.6,3,20.3,11.7,25.1,32.9,8.9,45.4,40.1,19.9,66.2,1282.4,2564.9,4261.4,1,0.001,0.824,0.176,0.991,0.377,20.1,0.00,0,0,0
219,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,298,1194,0.40,0.08,0.93,5,10,6,1,6.846,-1.0,-1.0,-1.0,-1.0,778.8,3,25.5,8.7,52.0,27.5,10.9,51.5,46.9,25.2,70.5,9310.9,12338.7,11185.6,40,0.000,0.865,0.134,0.950,0.000,20.5,0.00,0,0,0
223,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,314,450,0.78,0.39,0.56,7,18,3,2,18.337,86.7,-1.0,-1.0,-1.0,707.6,3,27.3,2.8,50.1,23.9,8.1,40.6,44.0,16.9,61.3,6093.9,10309.1,7532.9,11,0.001,0.786,0.213,0.932,0.160,19.6,0.00,0,0,0
225,BossWin,AllPlayerDeath,62.9,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,645,0.68,0.00,0.00,9,10,1,5,9.292,38.2,62.9,38.2,62.9,516.0,3,23.0,14.1,41.7,24.7,7.0,46.4,43.0,24.1,66.0,3793.9,2747.7,6321.2,3,0.001,0.821,0.178,0.957,0.000,20.1,0.00,0,0,0
228,BossLose,BossDeath,86.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,32,2000,0.00,0.89,1.00,0,19,0,16,5.053,-1.0,-1.0,-1.0,-1.0,699.6,3,32.6,14.1,46.1,16.9,8.5,20.1,36.3,23.4,54.6,1859.9,4178.4,2386.2,1,0.001,0.813,0.186,0.987,0.665,17.2,0.00,0,0,0
232,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,400,1069,0.47,0.23,0.43,7,26,3,3,20.769,88.2,-1.0,-1.0,-1.0,726.4,3,29.5,1.6,57.5,23.9,8.9,44.2,44.5,18.0,76.7,3911.8,5748.6,6777.4,11,0.001,0.807,0.192,0.946,0.960,19.0,0.00,0,0,0
234,BossWin,AllPlayerDeath,48.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,520,0.74,0.00,0.00,6,9,3,2,8.723,42.0,48.0,42.0,48.0,402.0,3,25.5,5.0,46.3,25.7,7.4,58.7,47.7,22.6,69.1,5607.8,9013.7,6319.1,4,0.000,0.837,0.162,0.952,0.000,17.9,0.00,0,0,0
235,BossWin,AllPlayerDeath,31.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,250,0.88,0.00,0.00,7,8,0,2,5.546,16.6,31.6,16.6,31.6,257.0,3,19.1,9.8,23.3,26.2,9.7,43.6,43.4,24.8,57.8,2013.0,1624.4,4898.4,2,0.003,0.814,0.184,0.907,0.959,18.8,0.00,0,0,0
237,BossWin,AllPlayerDeath,30.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,270,0.87,0.00,0.00,7,7,3,0,6.231,30.0,15.0,30.0,15.0,255.0,3,25.3,7.3,44.0,16.5,8.0,24.1,46.1,29.0,63.4,4274.0,7012.5,2511.5,2,0.000,0.850,0.150,0.950,0.906,15.1,0.00,0,0,0
246,BossWin,AllPlayerDeath,42.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,738,0.63,0.00,0.00,7,13,3,2,9.071,42.3,30.1,42.3,30.1,376.0,3,27.2,11.1,45.8,18.6,6.6,26.5,48.1,25.6,60.6,12854.1,14247.4,10165.4,8,0.002,0.889,0.109,0.911,0.935,17.7,0.00,0,0,0
247,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,487,1381,0.31,0.00,0.38,3,10,4,5,5.791,54.7,-1.0,54.7,-1.0,776.4,3,21.3,7.7,29.5,31.1,6.7,72.7,50.6,6.0,90.1,15555.1,4682.7,21389.8,29,0.001,0.862,0.137,0.866,0.000,21.5,0.00,0,0,0
249,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,538,1586,0.21,0.00,0.21,4,18,8,2,7.519,79.6,-1.0,79.6,-1.0,771.4,3,21.2,11.1,30.1,31.3,8.9,48.3,46.3,19.9,66.1,11631.2,8477.9,14850.7,18,0.001,0.857,0.142,0.943,0.321,20.7,0.00,0,0,0
257,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,45,756,0.62,1.00,0.85,0,9,5,1,6.160,-1.0,-1.0,-1.0,-1.0,755.0,3,20.2,6.3,28.4,32.4,14.1,40.9,41.1,26.6,63.7,3437.1,4982.7,6212.0,21,0.000,0.839,0.161,0.976,0.166,19.9,0.00,0,0,0
260,BossWin,AllPlayerDeath,89.3,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,634,0.68,0.00,0.00,7,16,2,3,11.942,73.1,89.3,73.1,89.3,756.0,3,24.6,8.0,62.0,28.0,6.0,50.1,46.6,28.4,73.7,13739.9,10662.9,18187.9,20,0.000,0.846,0.153,0.934,0.000,20.2,0.00,0,0,0
265,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,252,178,0.91,0.36,0.80,3,17,0,1,7.429,-1.0,-1.0,-1.0,-1.0,741.4,3,20.5,8.5,25.0,32.6,14.1,44.7,38.9,29.0,64.2,1660.0,2462.8,4351.8,1,0.001,0.824,0.176,0.990,0.166,20.8,0.00,0,0,0
267,BossWin,AllPlayerDeath,41.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,750,0.63,0.00,0.00,7,7,4,1,6.375,30.1,41.0,30.1,41.0,345.0,3,25.1,14.1,41.6,25.1,11.5,36.4,46.5,24.8,61.4,7582.4,5128.9,11955.7,5,0.000,0.842,0.158,0.902,0.346,19.6,0.00,0,0,0
271,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,566,340,0.83,0.00,0.11,11,17,2,1,9.791,65.8,-1.0,65.8,-1.0,737.4,3,24.5,14.1,41.8,25.9,5.4,49.2,44.5,24.8,69.3,9240.9,8087.8,14332.1,3,0.001,0.819,0.180,0.904,0.151,20.1,0.00,0,0,0
274,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,44,1746,0.13,1.00,0.85,0,17,13,0,8.832,-1.0,-1.0,-1.0,-1.0,824.0,3,21.8,10.9,30.5,34.5,8.9,52.0,53.9,19.9,75.4,6495.8,7203.8,11748.1,39,0.000,0.915,0.084,0.946,0.158,21.6,0.00,0,0,0
275,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,61,645,0.68,1.00,0.80,0,7,6,0,8.230,-1.0,-1.0,-1.0,-1.0,767.0,3,20.8,8.9,29.9,32.5,10.1,38.9,44.5,19.9,63.3,5648.8,6074.8,10811.1,3,0.000,0.852,0.148,0.994,0.000,22.1,0.00,0,0,0
279,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,435,1141,0.43,0.00,0.55,8,16,5,2,10.133,75.3,-1.0,75.3,-1.0,752.6,3,26.2,9.3,47.6,24.8,5.1,49.2,45.1,22.6,71.7,10191.8,10202.9,11294.3,4,0.001,0.836,0.163,0.914,0.000,19.0,0.00,0,0,0
281,BossWin,AllPlayerDeath,71.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1336,0.33,0.00,0.00,8,16,1,9,8.427,30.2,71.0,30.2,71.0,619.0,3,22.1,10.6,30.2,23.2,6.8,41.1,51.5,33.8,61.6,9860.8,4249.4,15318.2,10,0.001,0.872,0.127,0.896,0.491,19.0,0.00,0,0,0
282,BossWin,AllPlayerDeath,64.7,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1819,0.09,0.00,0.00,8,15,4,7,13.315,40.7,64.7,40.7,64.7,561.0,3,22.3,13.5,30.7,26.8,8.4,46.5,52.6,24.8,68.9,7303.5,5221.1,10746.7,8,0.001,0.867,0.131,0.934,0.736,18.1,0.00,0,0,0
287,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,40,1615,0.19,0.87,1.00,0,17,3,13,13.237,12.3,-1.0,-1.0,-1.0,692.0,3,33.5,4.7,58.7,19.1,8.4,34.3,46.2,24.3,72.4,9972.8,15137.9,13237.6,3,0.001,0.769,0.231,0.902,0.152,18.0,0.00,0,0,0
292,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,301,215,0.89,0.20,0.80,4,17,1,1,8.604,-1.0,-1.0,-1.0,-1.0,757.4,3,20.3,7.6,28.8,33.8,14.1,47.8,43.2,24.8,69.8,4562.9,4733.4,7643.9,13,0.001,0.841,0.158,0.982,0.157,21.6,0.00,0,0,0
293,BossWin,AllPlayerDeath,38.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,178,0.91,0.00,0.00,6,12,1,0,6.904,38.2,12.2,38.2,12.2,328.0,3,25.4,10.3,49.7,17.7,14.3,21.0,39.2,19.5,55.9,7508.0,10418.4,1161.0,6,0.002,0.860,0.139,0.949,0.981,22.1,0.00,0,0,0
295,BossWin,AllPlayerDeath,80.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1677,0.16,0.00,0.00,6,22,5,6,14.139,60.1,80.3,60.1,80.3,681.0,3,20.1,11.4,29.0,29.7,8.5,44.7,45.8,19.9,65.9,11541.2,4957.5,16126.6,2,0.001,0.849,0.151,0.953,0.981,18.3,0.00,0,0,0
303,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,300,1718,0.14,0.00,1.00,4,17,7,6,11.077,86.9,-1.0,86.9,-1.0,809.4,3,21.5,7.3,30.4,37.2,10.5,65.6,53.2,18.3,83.9,9683.1,8433.2,13777.2,26,0.001,0.899,0.100,0.901,0.250,22.5,0.00,0,0,0
310,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,122,1451,0.27,1.00,0.59,0,15,10,0,12.860,-1.0,86.6,-1.0,-1.0,746.6,3,20.1,8.5,25.4,33.6,4.4,54.4,41.8,6.0,64.5,4293.1,4909.7,9062.7,3,0.001,0.829,0.170,0.990,0.046,17.8,0.00,0,0,0
312,BossWin,AllPlayerDeath,54.8,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1284,0.36,0.00,0.00,6,11,5,3,8.385,42.3,54.8,42.3,54.8,447.8,3,23.0,5.1,48.8,26.5,5.6,66.7,45.0,6.0,72.2,6239.4,9191.9,8451.3,16,0.000,0.818,0.182,0.771,0.232,15.2,0.00,0,0,0
317,BossWin,AllPlayerDeath,64.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,90,0.96,0.00,0.00,8,12,0,1,9.780,47.3,64.1,47.3,64.1,535.0,3,19.6,7.2,28.8,30.1,11.7,52.1,45.4,22.1,70.6,3817.8,3988.3,5870.0,1,0.000,0.834,0.165,0.986,0.000,20.3,0.00,0,0,0
320,BossWin,AllPlayerDeath,40.5,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,833,0.58,0.00,0.00,7,12,4,3,7.844,39.7,40.5,39.7,40.5,330.0,3,25.0,5.5,44.1,24.7,6.9,46.7,41.8,15.9,67.0,6423.4,9351.2,7340.6,15,0.000,0.814,0.185,0.706,0.958,17.5,0.00,0,0,0
324,BossWin,AllPlayerDeath,50.9,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,490,0.75,0.00,0.00,8,15,2,2,10.700,39.5,50.9,39.5,50.9,427.0,3,21.4,14.2,29.6,30.3,5.5,49.4,49.9,30.4,69.6,6767.2,5793.2,10088.3,10,0.001,0.840,0.160,0.945,0.967,18.8,0.00,0,0,0
331,BossWin,AllPlayerDeath,23.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,125,0.94,0.00,0.00,5,6,1,0,7.418,23.1,12.2,23.1,13.1,187.0,2,24.8,6.1,44.5,13.3,4.5,23.9,39.0,14.5,56.2,2348.9,4173.6,1677.6,4,0.003,0.811,0.186,0.855,0.951,18.8,0.00,0,0,0
333,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,67,1286,0.36,1.00,0.78,0,18,8,2,8.609,-1.0,20.0,-1.0,-1.0,729.8,3,20.4,6.7,39.8,30.6,4.8,47.8,39.9,8.0,62.2,4557.9,7119.4,6779.9,5,0.000,0.811,0.189,0.932,0.330,20.3,0.00,0,0,0
335,BossWin,AllPlayerDeath,31.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,90,0.96,0.00,0.00,7,7,0,1,7.266,20.9,31.1,20.9,31.1,252.0,3,20.5,12.1,28.2,28.3,9.0,44.4,43.1,24.8,59.8,4002.6,3005.3,5800.1,2,0.001,0.810,0.189,0.931,0.958,17.2,0.00,0,0,0
336,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,53,610,0.70,0.89,0.93,0,16,1,5,19.330,74.9,-1.0,-1.0,-1.0,693.0,3,26.7,5.0,56.0,24.8,6.0,51.9,46.3,30.2,64.2,6804.4,9262.8,9026.2,7,0.001,0.770,0.229,0.904,0.162,17.6,0.00,0,0,0
340,BossWin,AllPlayerDeath,46.5,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,481,0.76,0.00,0.00,6,7,2,1,9.635,46.5,30.5,46.5,30.5,371.0,3,30.5,8.9,63.6,17.8,6.9,40.1,46.7,24.8,70.8,3889.7,7155.0,4861.4,3,0.001,0.799,0.200,0.921,0.000,19.0,0.00,0,0,0
341,BossWin,AllPlayerDeath,47.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,803,0.60,0.00,0.00,6,8,4,1,8.526,47.1,21.7,47.1,21.7,405.0,3,26.9,10.0,47.7,16.8,13.1,19.9,42.2,22.6,60.8,5853.9,7685.2,2040.1,3,0.002,0.860,0.138,0.959,0.000,20.5,0.00,0,0,0
348,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,190,1020,0.49,0.37,1.00,3,15,5,3,9.400,-1.0,-1.0,-1.0,-1.0,806.8,3,22.1,9.4,30.7,34.6,8.4,55.5,53.7,33.8,74.2,6232.4,6716.5,10550.5,25,0.000,0.896,0.103,0.936,0.000,23.4,0.00,0,0,0
352,BossWin,AllPlayerDeath,33.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,481,0.76,0.00,0.00,7,9,2,1,6.120,27.2,33.3,27.2,33.3,269.0,3,21.1,14.2,29.4,31.3,9.5,47.6,43.8,30.5,56.8,2829.1,2841.3,6409.4,2,0.002,0.809,0.189,0.927,0.978,20.0,0.00,0,0,0
355,BossWin,AllPlayerDeath,46.4,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,358,0.82,0.00,0.00,9,12,1,2,8.416,46.4,46.4,46.4,46.4,378.8,3,27.4,5.2,59.0,25.3,5.0,53.4,46.5,22.6,77.4,5903.6,9039.1,6003.3,5,0.000,0.816,0.184,0.885,0.950,17.4,0.00,0,0,0
