Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
10553,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,228,1314,0.34,0.66,0.58,3,19,5,12,41.936,74.8,-1.0,-1.0,-1.0,1047.6,3,45.8,3.1,82.3,31.6,5.3,77.2,71.2,22.6,104.8,18929.7,19155.5,17954.4,6,0.002,0.895,0.103,0.891,0.487,19.0,0.00,2,4010,528
10755,BossWin,AllPlayerDeath,18.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,362,0.82,0.00,0.00,5,5,1,2,8.447,12.0,18.0,12.0,18.0,205.4,2,13.9,8.9,17.9,49.1,8.8,77.0,69.1,19.9,86.6,6392.6,5082.0,6441.7,2,0.012,0.877,0.111,0.927,0.997,14.4,0.00,0,836,85
10935,BossWin,AllPlayerDeath,30.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,247,0.88,0.00,0.00,4,8,1,2,7.704,6.6,30.6,6.6,30.6,330.2,3,13.3,9.6,19.5,26.4,7.8,60.0,46.9,24.8,67.8,16909.9,774.8,14774.7,2,0.005,0.831,0.164,0.852,0.914,18.1,0.00,2,1302,187
11014,BossWin,AllPlayerDeath,15.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,14,0.99,0.00,0.00,4,4,0,1,5.277,15.3,12.2,15.3,12.2,158.6,2,31.4,10.9,72.0,38.6,7.6,64.9,61.9,22.6,77.0,2708.0,4749.5,1359.1,4,0.003,0.801,0.197,0.744,0.974,13.1,0.00,0,568,105
11254,BossWin,AllPlayerDeath,18.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,103,0.95,0.00,0.00,4,4,1,2,6.816,12.0,18.0,12.0,18.0,207.7,2,15.2,9.8,20.8,49.3,8.8,76.4,69.5,19.9,87.3,6269.2,4897.7,6435.1,2,0.000,0.889,0.111,0.923,0.831,14.6,0.00,0,832,77
11266,BossWin,AllPlayerDeath,18.7,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,135,0.93,0.00,0.00,4,4,1,2,9.553,6.7,18.7,6.7,18.7,204.1,2,15.5,10.7,19.5,24.7,7.2,58.1,47.4,24.8,71.5,4565.5,671.9,6222.3,2,0.004,0.841,0.155,0.907,0.765,13.3,0.00,1,848,111
11520,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,120,0.94,0.00,0.00,4,5,1,1,4.479,12.1,18.1,12.1,18.1,210.6,2,14.5,7.5,18.8,50.1,8.8,77.1,70.1,19.9,87.7,6908.9,5580.8,5556.6,2,0.003,0.897,0.100,0.919,0.970,15.8,0.00,0,831,83
11673,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,49,540,0.73,1.00,0.84,1,15,1,7,44.287,-1.0,83.1,-1.0,-1.0,1069.9,3,52.5,6.1,78.7,31.2,4.5,75.5,76.6,33.8,103.9,19873.5,19267.9,15743.1,9,0.001,0.914,0.085,0.938,0.000,27.1,0.00,0,4220,516
11716,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,285,0.86,0.00,0.00,5,5,1,2,9.095,12.1,18.1,12.1,18.1,208.0,2,14.0,7.8,19.7,46.1,8.1,71.7,64.6,19.9,81.3,5669.5,4281.4,6631.7,2,0.002,0.887,0.111,0.920,0.989,15.0,0.00,0,831,82
11830,BossWin,AllPlayerDeath,15.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,193,0.90,0.00,0.00,4,4,1,1,7.234,15.1,12.1,15.1,12.1,151.8,2,15.4,6.6,34.8,47.6,11.6,68.7,58.1,22.6,74.9,3853.5,3731.1,2583.2,4,0.007,0.775,0.218,0.731,0.985,12.4,0.00,0,553,128
12018,BossWin,AllPlayerDeath,18.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,128,0.94,0.00,0.00,5,5,1,1,7.199,12.0,18.0,12.0,18.0,209.0,2,15.9,8.7,20.6,49.2,8.1,76.5,70.4,19.9,88.9,6259.0,4748.1,6663.3,2,0.000,0.895,0.105,0.909,0.993,15.6,0.00,1,819,74
12060,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,194,0.90,0.00,0.00,5,5,1,2,8.640,12.1,18.1,12.1,18.1,208.0,2,11.2,7.2,15.2,39.3,8.1,61.2,55.1,19.9,68.4,4748.6,4106.5,4814.3,2,0.002,0.887,0.111,0.917,0.972,13.3,0.00,1,828,85
12318,BossWin,AllPlayerDeath,28.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,254,0.87,0.00,0.00,6,6,3,3,6.378,17.8,28.1,17.8,28.1,311.7,2,10.8,6.4,18.3,39.2,8.7,70.1,56.8,22.6,75.2,9549.2,4800.4,8963.5,3,0.000,0.854,0.146,0.938,0.889,14.3,0.00,1,1319,160
12565,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,67,0.97,0.00,0.00,5,5,0,2,9.098,12.1,18.1,12.1,18.1,208.0,2,13.6,5.9,18.6,46.2,8.1,71.9,64.8,19.9,82.5,5810.3,4166.9,6867.6,2,0.002,0.887,0.111,0.920,0.994,13.9,0.00,1,831,79
12584,BossWin,AllPlayerDeath,18.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,256,0.87,0.00,0.00,4,5,3,1,8.340,18.0,12.0,18.0,12.0,195.0,2,26.8,10.2,56.2,45.8,7.5,74.4,70.2,33.8,93.5,2152.5,3808.0,1867.7,3,0.001,0.833,0.166,0.755,0.997,15.1,0.00,1,681,151
12649,BossWin,AllPlayerDeath,18.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,338,0.83,0.00,0.00,5,5,1,2,9.890,12.0,18.0,12.0,18.0,207.7,2,14.9,8.8,20.6,47.4,8.8,73.9,68.0,19.9,85.1,5993.4,4540.2,6840.5,2,0.000,0.889,0.111,0.908,0.988,13.4,0.00,1,818,81
12682,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,67,0.97,0.00,0.00,5,5,1,1,9.774,12.1,18.1,12.1,18.1,208.0,2,14.5,8.5,19.5,46.9,8.1,73.6,67.2,19.9,84.6,6281.7,4932.2,6787.3,2,0.004,0.885,0.110,0.914,0.990,13.8,0.00,1,827,91
12738,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,338,0.83,0.00,0.00,4,4,1,2,9.144,12.1,18.1,12.1,18.1,209.0,2,12.9,5.2,17.0,46.8,8.8,74.2,66.6,19.9,83.7,6230.2,4733.5,7101.3,2,0.000,0.890,0.110,0.913,0.821,11.4,0.00,0,827,76
12742,BossWin,AllPlayerDeath,48.8,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,600,983,0.51,0.00,0.00,6,7,4,6,16.101,24.0,48.8,24.0,48.8,547.3,3,12.3,6.0,22.5,38.8,5.3,69.3,60.4,22.6,82.2,21519.1,7312.7,22211.9,3,0.000,0.864,0.135,0.927,0.307,15.6,0.00,1,2260,240
12859,BossWin,AllPlayerDeath,15.9,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,565,0.72,0.00,0.00,4,4,3,1,5.534,15.9,6.8,15.9,6.8,158.6,2,28.9,6.0,61.7,12.3,6.3,19.5,47.6,24.8,65.9,4139.5,3432.6,842.8,2,0.004,0.770,0.227,0.820,0.897,12.6,0.00,1,651,57
12880,BossWin,AllPlayerDeath,24.2,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,233,0.88,0.00,0.00,6,6,3,2,8.910,24.2,16.1,24.2,16.1,263.9,2,24.1,9.9,54.9,34.4,5.3,66.1,56.6,22.6,75.8,6414.3,7843.5,3910.0,4,0.002,0.841,0.157,0.854,0.983,12.0,0.00,4,1032,144
12945,BossWin,AllPlayerDeath,18.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,578,0.71,0.00,0.00,4,4,1,4,9.691,6.6,18.6,6.6,18.6,202.8,2,15.1,10.9,19.5,25.0,6.0,60.1,49.7,24.8,72.4,4702.3,908.7,6474.7,2,0.001,0.838,0.161,0.905,0.770,11.9,0.00,1,843,102
13201,BossWin,AllPlayerDeath,18.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,165,0.92,0.00,0.00,4,4,0,2,9.151,12.3,18.3,12.3,18.3,210.6,2,16.5,9.6,23.0,48.4,8.1,74.9,69.6,19.9,87.7,6149.6,4531.2,7086.8,2,0.003,0.887,0.109,0.894,0.805,13.4,0.00,1,817,78
13240,BossWin,AllPlayerDeath,24.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,309,0.85,0.00,0.00,5,6,1,2,8.684,24.4,18.4,24.4,18.4,274.3,2,24.0,10.2,59.7,48.5,8.5,78.6,69.5,19.9,92.6,4989.5,5846.1,6457.7,3,0.003,0.865,0.132,0.817,0.980,14.7,0.00,0,997,160
13361,BossWin,AllPlayerDeath,23.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,218,0.89,0.00,0.00,5,6,1,4,9.122,6.6,23.1,6.6,23.1,253.5,2,12.5,8.0,19.3,23.5,5.2,57.9,45.7,24.8,66.7,4256.0,622.5,4896.7,2,0.002,0.846,0.152,0.841,0.974,13.1,0.00,2,970,192
13592,BossWin,AllPlayerDeath,18.6,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,389,0.81,0.00,0.00,5,5,1,3,9.429,6.6,18.6,6.6,18.6,201.5,2,17.2,12.2,21.6,24.2,6.6,57.0,48.6,24.8,73.3,4267.8,724.6,5943.5,2,0.004,0.834,0.161,0.911,0.963,12.7,0.00,1,847,121
14085,BossWin,AllPlayerDeath,15.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,196,0.90,0.00,0.00,4,4,1,2,6.921,6.6,15.1,6.6,15.1,159.9,2,11.4,6.7,19.5,29.5,9.0,58.1,46.6,24.8,64.6,3612.6,886.5,2859.8,2,0.005,0.816,0.179,0.881,0.955,12.7,0.00,1,665,93
14149,BossWin,AllPlayerDeath,12.8,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,287,0.86,0.00,0.00,3,3,1,1,8.773,12.8,6.8,12.8,6.8,137.8,1,37.1,7.3,65.2,9.3,5.2,15.2,53.5,29.0,68.2,2636.1,3474.1,1480.9,2,0.014,0.830,0.156,0.902,0.939,10.6,0.00,1,577,47
14461,BossWin,AllPlayerDeath,15.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,68,0.97,0.00,0.00,4,4,1,0,10.493,15.1,6.2,15.1,6.2,169.0,2,27.5,7.2,56.4,8.8,5.4,15.1,40.9,22.1,60.1,5476.0,7702.4,987.4,1,0.004,0.863,0.133,0.928,0.980,10.7,0.00,1,700,59
14594,BossWin,AllPlayerDeath,24.4,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,482,0.76,0.00,0.00,4,6,2,3,11.125,18.4,24.4,18.4,24.4,275.6,2,16.9,5.9,29.9,47.7,7.1,77.1,67.7,33.8,98.5,8041.5,4859.1,11178.4,2,0.002,0.870,0.127,0.922,0.805,18.9,0.00,0,1124,132
14650,BossWin,AllPlayerDeath,18.3,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,187,0.91,0.00,0.00,5,5,1,1,8.613,12.1,18.3,12.1,18.3,210.6,2,14.1,8.8,19.6,42.2,8.7,66.2,61.0,19.9,76.2,5797.8,4745.2,5795.8,2,0.003,0.887,0.109,0.922,0.978,15.3,0.00,0,843,85
14685,BossWin,AllPlayerDeath,33.5,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,542,0.73,0.00,0.00,5,5,5,3,9.588,21.3,33.5,21.3,33.5,345.8,3,16.1,8.5,44.9,37.6,6.3,77.2,61.7,22.6,83.6,6610.8,5881.3,11006.3,4,0.002,0.795,0.203,0.809,0.000,11.0,0.00,2,1354,320
14723,BossLose,Timeout,90.0,BossTankSustain,PlayerRangedKiter,PlayerRangedKiter,75,765,0.62,0.97,0.78,1,17,5,4,32.412,-1.0,86.1,-1.0,-1.0,1046.8,3,44.4,6.6,79.3,29.9,3.3,74.8,65.7,9.6,101.2,27444.8,20841.2,24321.2,6,0.001,0.894,0.104,0.872,0.157,25.3,0.00,0,3927,577
14779,BossWin,AllPlayerDeath,15.0,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,367,0.82,0.00,0.00,4,4,1,2,7.995,6.7,15.0,6.7,15.0,158.6,2,13.6,9.7,19.5,28.9,8.9,59.5,47.5,24.8,71.0,3877.8,854.7,3376.8,2,0.005,0.815,0.180,0.889,0.940,14.2,0.00,1,667,94
15038,BossWin,AllPlayerDeath,18.1,BossMeleeAggro,PlayerRangedKiter,PlayerRangedKiter,600,233,0.88,0.00,0.00,4,4,2,1,5.738,18.1,12.1,18.1,12.1,179.1,2,38.7,11.6,68.2,18.5,7.0,38.3,61.1,22.6,76.0,4363.0,2788.4,4465.8,5,0.000,0.763,0.237,0.756,0.820,15.0,0.00,0,685,120
15087,BossLose,Timeout,90.0,BossRangedZoner,PlayerRangedKiter,PlayerRangedKiter,263,985,0.51,1.00,0.12,4,17,1,7,12.138,-1.0,-1.0,-1.0,-1.0,1090.2,3,61.9,14.1,79.0,26.2,5.0,36.2,79.5,24.8,102.1,16392.2,15834.4,17263.3,1,0.004,0.931,0.064,0.975,0.158,27.7,0.00,4,4389,498
