Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
1440,BossLose,BossDeath,85.6,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,17,7,16,1.504,-1.0,-1.0,-1.0,-1.0,393.8,3,32.0,14.1,48.7,27.9,12.6,34.6,54.3,25.8,75.8,2895.4,13408.7,9170.8,98,0.001,0.920,0.079,0.776,0.213,28.6,0.00,0,3322,907
1441,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,72,1725,0.14,0.90,0.86,1,16,12,11,1.177,-1.0,-1.0,-1.0,-1.0,399.9,3,31.4,10.8,58.2,29.8,12.6,46.5,54.0,21.9,81.9,5375.2,13350.6,9271.4,49,0.000,0.898,0.101,0.742,0.443,28.2,0.00,0,3304,1008
1442,BossLose,BossDeath,62.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,12,5,16,-2.615,-1.0,-1.0,-1.0,-1.0,283.5,3,31.1,18.4,46.4,28.5,14.1,39.7,52.0,24.8,75.2,4453.5,13551.8,5993.2,52,0.000,0.914,0.085,0.652,0.442,27.1,0.00,0,2023,660
1443,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,357,1898,0.05,0.00,0.81,5,22,23,6,2.785,88.2,-1.0,88.2,-1.0,413.9,3,28.9,13.0,40.6,34.8,10.5,50.8,58.1,19.9,77.8,6227.5,11379.8,10562.6,70,0.000,0.930,0.070,0.739,0.404,26.5,0.00,2,3290,1146
1444,BossLose,BossDeath,73.6,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,45,2000,0.00,0.85,1.00,0,13,10,18,0.936,-1.0,-1.0,-1.0,-1.0,338.7,3,33.1,17.9,51.3,29.4,10.6,44.3,59.4,33.8,75.4,2952.7,11296.0,7205.0,50,0.000,0.921,0.079,0.778,0.285,27.2,0.00,0,2860,921
1445,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,6,1417,0.29,1.00,0.98,0,18,13,11,-1.446,-1.0,-1.0,-1.0,-1.0,403.8,3,32.0,6.2,53.0,30.2,14.2,50.4,56.9,22.6,81.5,5822.2,13175.6,8259.3,45,0.001,0.907,0.092,0.709,0.180,28.7,0.00,0,3154,1316
1446,BossLose,BossDeath,88.2,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,225,2000,0.00,0.34,0.90,3,24,26,4,7.839,-1.0,-1.0,-1.0,-1.0,418.4,3,27.7,12.8,41.1,33.2,11.6,50.0,54.5,19.9,82.6,8274.9,11059.9,16338.5,55,0.000,0.949,0.051,0.704,0.995,26.1,0.00,0,3104,991
1447,BossLose,BossDeath,61.3,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,309,2000,0.00,0.34,0.63,3,13,6,12,1.270,-1.0,-1.0,-1.0,-1.0,280.4,3,32.3,12.9,50.5,27.5,14.2,44.1,53.3,22.6,77.4,2722.0,10515.5,4826.0,44,0.000,0.915,0.085,0.759,0.536,24.7,0.00,2,2326,671
1448,BossLose,BossDeath,88.8,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,8,2000,0.00,1.00,0.97,0,16,24,3,-2.215,-1.0,-1.0,-1.0,-1.0,415.4,3,28.9,8.0,55.6,31.6,19.5,47.2,57.4,33.8,79.0,5084.4,9977.2,15344.2,52,0.000,0.936,0.064,0.581,0.575,25.6,0.00,0,2578,1638
1449,BossLose,BossDeath,56.9,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,151,2000,0.00,0.50,1.00,2,19,9,12,1.789,-1.0,-1.0,-1.0,-1.0,260.3,3,30.0,11.9,54.9,31.1,14.1,49.1,58.4,29.0,84.4,6361.2,15456.2,9039.6,27,0.000,0.915,0.084,0.749,0.975,24.8,0.00,1,2130,564
1450,BossLose,BossDeath,64.1,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,10,16,7,1.892,-1.0,-1.0,-1.0,-1.0,294.1,3,32.2,11.0,56.0,31.0,19.5,47.3,60.2,33.8,82.5,4760.2,10027.9,10713.9,42,0.001,0.918,0.081,0.783,0.279,28.3,0.00,0,2508,753
1451,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,300,1014,0.49,0.00,1.00,4,33,3,18,0.419,47.1,-1.0,47.1,-1.0,403.5,3,32.8,11.6,52.0,28.5,14.2,42.7,55.6,22.6,75.8,6413.1,7294.6,9925.5,20,0.001,0.907,0.093,0.808,0.980,27.5,0.00,2,3598,985
1452,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,0,1122,0.44,1.00,1.00,1,20,4,16,2.018,-1.0,-1.0,-1.0,-1.0,411.8,3,32.3,14.1,48.1,28.2,18.2,35.1,55.2,24.8,72.4,2635.6,10356.1,5593.1,88,0.001,0.925,0.074,0.753,0.294,27.2,0.00,1,3351,961
1453,BossLose,BossDeath,62.7,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,160,2000,0.00,0.47,1.00,2,9,12,10,2.191,-1.0,-1.0,-1.0,-1.0,290.4,3,29.6,9.3,48.7,31.7,12.3,50.7,59.5,29.0,79.5,4432.4,12606.7,9763.6,36,0.001,0.926,0.073,0.761,0.221,23.6,0.00,1,2385,735
1454,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,128,1892,0.05,0.58,0.99,2,21,15,11,2.598,-1.0,-1.0,-1.0,-1.0,390.0,3,30.6,10.1,52.8,31.7,11.6,48.6,56.5,22.6,80.3,4769.3,12842.7,11280.1,45,0.000,0.876,0.124,0.671,0.332,26.3,0.00,1,2986,1334
1455,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,77,1469,0.27,0.74,1.00,1,15,17,9,0.966,-1.0,-1.0,-1.0,-1.0,406.2,3,30.0,12.7,44.5,32.0,12.3,46.2,57.8,22.1,78.1,2660.7,7986.9,8057.6,89,0.001,0.913,0.086,0.736,0.201,26.7,0.00,0,3276,1195
1456,BossLose,BossDeath,64.4,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,221,2000,0.00,0.69,0.57,2,20,12,9,-0.118,-1.0,-1.0,-1.0,-1.0,301.9,3,31.0,13.3,48.9,29.2,18.5,43.6,55.1,24.8,70.0,7891.7,12059.0,14062.2,32,0.001,0.937,0.062,0.624,0.871,27.1,0.00,1,2011,1059
1457,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,243,1617,0.19,0.22,0.97,3,21,18,9,2.141,-1.0,-1.0,-1.0,-1.0,402.5,3,28.0,5.4,54.3,30.6,6.4,55.8,49.8,5.4,99.6,6353.6,12321.8,12632.8,31,0.000,0.904,0.095,0.782,0.753,19.8,0.00,1,3481,964
1458,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,455,1386,0.31,0.36,0.12,7,23,16,7,3.497,-1.0,-1.0,-1.0,-1.0,416.6,3,29.1,5.7,48.5,31.9,19.4,47.8,56.2,22.1,77.3,7228.9,11952.2,8813.3,47,0.000,0.936,0.064,0.638,0.505,25.3,0.00,4,2840,1548
1459,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,133,1091,0.45,0.56,1.00,2,18,6,13,3.742,-1.0,-1.0,-1.0,-1.0,414.7,3,32.4,8.8,48.2,28.0,11.7,36.4,55.1,22.1,74.0,5533.0,12397.4,10943.9,58,0.001,0.932,0.067,0.704,0.242,26.0,0.00,1,3133,1232
1460,BossWin,AllPlayerDeath,40.3,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1201,0.40,0.00,0.00,6,10,4,8,12.774,24.8,40.3,36.6,40.3,173.5,3,32.2,4.6,60.5,25.7,6.6,35.5,55.0,19.9,84.5,4872.0,8388.0,8372.3,13,0.001,0.862,0.137,0.721,0.790,16.9,0.00,2,1453,502
1461,BossLose,BossDeath,72.7,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,312,2000,0.00,0.00,0.96,4,22,9,13,-0.487,63.6,-1.0,63.6,-1.0,332.5,3,29.9,11.0,50.7,30.0,14.2,46.1,54.0,22.6,77.9,7047.7,11413.3,12231.4,32,0.001,0.915,0.084,0.677,0.982,24.8,0.00,3,2462,1135
1462,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,0,1525,0.24,1.00,1.00,0,17,4,18,3.718,-1.0,-1.0,-1.0,-1.0,408.0,3,32.5,17.4,56.7,28.8,11.2,43.5,57.7,33.8,78.3,3043.3,11064.2,8010.7,80,0.000,0.917,0.083,0.742,0.257,26.8,0.00,0,3301,1109
1463,BossLose,BossDeath,62.6,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,139,2000,0.00,0.62,0.92,2,14,18,8,1.620,-1.0,-1.0,-1.0,-1.0,289.8,3,29.1,14.8,39.3,33.4,11.1,47.5,57.2,31.4,74.3,5336.2,10633.3,10155.3,43,0.001,0.925,0.073,0.693,0.691,27.4,0.00,1,2170,916
1464,BossLose,BossDeath,85.3,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,283,2000,0.00,0.06,1.00,3,25,16,7,2.379,-1.0,-1.0,-1.0,-1.0,395.6,3,30.3,12.2,49.0,31.3,11.3,49.4,57.6,29.0,81.7,4151.4,11193.4,9976.9,60,0.000,0.928,0.072,0.755,0.992,26.4,0.00,2,3217,916
1465,BossWin,AllPlayerDeath,49.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1290,0.36,0.00,0.00,6,16,6,8,13.175,37.7,49.0,38.4,49.0,217.0,3,29.0,3.5,46.1,29.3,15.0,45.5,56.3,33.7,83.1,4751.6,8342.9,8093.5,18,0.002,0.886,0.112,0.767,0.951,24.5,0.00,4,1879,548
1466,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,329,1478,0.26,0.27,0.64,4,22,15,5,0.785,-1.0,-1.0,-1.0,-1.0,416.7,3,28.0,8.0,41.2,32.8,12.0,51.3,57.4,30.2,87.2,7250.0,12457.9,13326.5,50,0.001,0.936,0.063,0.594,0.639,25.8,0.00,4,2643,1232
1467,BossLose,BossDeath,65.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,277,2000,0.00,0.70,0.38,2,17,13,11,0.181,-1.0,60.3,-1.0,-1.0,256.7,3,30.3,8.3,61.0,26.3,4.7,47.6,53.3,10.7,87.5,7159.2,17917.4,11545.8,22,0.001,0.790,0.209,0.670,0.977,21.8,0.00,2,2179,612
1468,BossWin,AllPlayerDeath,48.4,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,600,621,0.69,0.00,0.00,4,12,9,6,14.782,45.3,48.4,47.3,48.4,216.0,3,29.4,1.5,49.1,29.8,10.2,42.5,54.2,7.2,75.8,4315.0,10714.4,4343.7,25,0.001,0.893,0.105,0.745,0.613,24.6,0.00,2,1802,668
1469,BossLose,BossDeath,64.5,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,160,2000,0.00,0.79,0.68,2,18,15,7,-0.739,-1.0,-1.0,-1.0,-1.0,302.6,3,29.8,12.8,48.4,32.0,11.4,47.8,57.9,19.9,83.0,5556.0,12710.4,13337.5,38,0.001,0.938,0.060,0.664,0.642,29.8,0.00,1,2143,1228
1470,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,146,1469,0.27,0.59,0.92,1,20,12,9,-0.301,-1.0,-1.0,-1.0,-1.0,417.7,3,29.4,7.6,54.1,30.4,8.7,51.9,55.9,19.9,82.5,7123.7,11298.8,15263.8,36,0.001,0.938,0.061,0.657,0.479,24.8,0.00,1,2923,1241
1471,BossLose,BossDeath,66.9,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,149,2000,0.00,0.85,0.66,3,17,10,12,2.330,-1.0,-1.0,-1.0,-1.0,303.1,3,31.8,19.5,43.7,30.3,11.6,45.1,60.0,33.8,78.4,3419.7,10512.7,9461.9,52,0.001,0.906,0.093,0.769,0.870,26.8,0.00,2,2573,792
1472,BossWin,AllPlayerDeath,48.6,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,855,0.57,0.00,0.00,7,16,4,6,8.387,48.6,39.6,48.6,39.6,217.5,3,32.0,15.9,53.4,28.3,9.5,45.5,55.2,22.1,82.2,4351.2,6859.8,9963.4,15,0.002,0.895,0.103,0.803,0.972,22.2,0.00,4,1951,448
1473,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,180,1858,0.07,0.67,0.73,1,14,14,17,4.064,-1.0,-1.0,-1.0,-1.0,414.2,3,30.2,5.6,45.9,30.5,8.0,50.9,54.5,8.8,74.4,6172.9,13767.4,7958.1,47,0.001,0.931,0.069,0.690,0.373,24.8,0.00,1,3069,1606
1474,BossWin,AllPlayerDeath,79.1,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1874,0.06,0.00,0.00,7,29,12,7,11.570,79.1,72.2,79.1,72.2,364.0,3,30.3,7.5,53.6,28.4,7.8,49.5,52.2,22.6,84.6,5865.0,12409.7,9371.1,33,0.000,0.920,0.080,0.750,0.970,23.9,0.00,2,2966,779
1475,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,388,1248,0.38,0.00,0.71,5,29,5,18,5.283,48.5,-1.0,48.5,-1.0,409.7,3,32.9,14.1,49.3,28.6,17.0,45.2,56.2,24.8,76.1,3817.9,6122.6,7193.2,21,0.001,0.920,0.079,0.807,0.962,25.7,0.00,4,3592,957
1476,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,182,1668,0.17,0.39,1.00,2,19,7,15,10.238,56.8,-1.0,-1.0,-1.0,390.3,3,29.6,1.7,47.2,30.3,7.7,48.6,55.9,6.6,79.5,3798.0,7248.2,9246.0,23,0.001,0.877,0.122,0.768,0.441,25.6,0.00,2,3417,1095
1477,BossLose,BossDeath,85.3,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,247,2000,0.00,0.42,0.76,2,18,15,5,3.341,-1.0,-1.0,-1.0,-1.0,391.9,3,29.2,10.4,52.3,31.6,19.3,46.8,52.7,22.1,77.5,4674.4,9430.9,7019.4,38,0.000,0.919,0.081,0.718,0.562,23.8,0.00,1,3063,1132
1478,BossWin,AllPlayerDeath,72.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1615,0.19,0.00,0.00,7,24,5,16,9.395,60.1,72.0,60.1,72.0,335.5,3,30.7,7.7,50.9,28.0,8.4,41.9,53.8,22.6,71.7,8714.4,7912.3,9423.8,40,0.000,0.932,0.068,0.720,0.990,24.0,0.00,2,2594,1147
1479,BossLose,BossDeath,85.9,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,391,2000,0.00,0.49,0.20,5,23,13,15,9.638,-1.0,-1.0,-1.0,-1.0,383.2,3,28.8,5.2,59.2,26.4,7.0,48.2,49.4,6.0,93.9,11838.5,16954.2,14477.0,42,0.002,0.892,0.106,0.799,0.966,21.2,0.00,4,3430,1287
1480,BossLose,BossDeath,76.2,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,89,2000,0.00,0.81,0.89,1,17,8,13,-1.665,-1.0,-1.0,-1.0,-1.0,343.6,3,32.5,11.8,48.9,28.8,14.1,44.4,56.1,22.6,74.4,3574.2,11001.4,7339.4,55,0.001,0.902,0.097,0.708,0.544,25.3,0.00,1,2695,1118
1481,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,10,1910,0.05,0.97,1.00,0,21,7,17,-0.408,-1.0,-1.0,-1.0,-1.0,391.7,3,35.0,13.1,61.5,28.1,12.9,38.2,58.8,29.0,88.3,2661.2,12410.8,6156.0,61,0.001,0.880,0.119,0.715,0.660,26.4,0.00,0,3182,1182
1482,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,240,1794,0.10,0.76,0.44,3,27,6,16,6.554,-1.0,-1.0,-1.0,-1.0,413.3,3,33.8,11.3,55.5,27.9,11.2,41.2,55.9,29.3,82.7,4474.2,11738.2,9621.4,43,0.001,0.929,0.071,0.731,0.969,26.6,0.00,2,3253,1498
1483,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,196,1865,0.07,0.47,0.88,4,19,15,12,2.186,-1.0,-1.0,-1.0,-1.0,404.4,3,31.1,9.2,53.3,31.2,19.5,56.1,57.7,26.4,80.5,8305.9,16290.8,13287.0,64,0.000,0.909,0.091,0.665,0.246,25.3,0.00,3,2961,1437
1484,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,170,1143,0.43,0.69,0.74,0,18,10,18,7.475,45.7,-1.0,-1.0,-1.0,404.0,3,30.5,2.5,55.6,28.9,9.0,42.5,53.7,9.5,87.6,11942.5,15508.9,18014.2,45,0.000,0.908,0.092,0.841,0.329,29.5,0.00,0,3744,2128
1485,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,300,1515,0.24,0.00,1.00,3,22,3,17,7.631,16.1,-1.0,16.1,-1.0,405.0,3,31.2,11.3,56.8,28.8,19.5,44.4,61.3,33.8,79.1,3644.0,2420.3,8936.0,5,0.000,0.910,0.090,0.934,0.508,26.9,0.00,0,4159,517
1486,BossLose,BossDeath,46.3,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,84,2000,0.00,0.86,0.86,1,10,11,7,-2.103,-1.0,-1.0,-1.0,-1.0,209.6,3,30.9,19.1,41.9,32.3,11.7,50.0,61.6,33.8,76.2,3095.9,6640.8,9680.2,28,0.002,0.905,0.093,0.590,0.981,27.1,0.00,1,1366,1047
1487,BossLose,BossDeath,67.5,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,23,6,14,-1.775,-1.0,-1.0,-1.0,-1.0,313.9,3,34.9,14.1,49.7,27.9,18.2,33.0,55.2,24.8,73.1,3215.9,7681.2,5869.4,32,0.001,0.931,0.068,0.704,0.962,26.3,0.00,0,2376,1106
1488,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,237,1896,0.05,0.39,0.82,3,24,23,5,1.711,-1.0,-1.0,-1.0,-1.0,419.5,3,28.2,9.3,41.5,33.2,14.2,47.5,59.2,29.0,81.6,4369.5,7542.4,14558.4,53,0.000,0.942,0.057,0.676,0.996,26.5,0.00,1,3010,1342
1489,BossWin,AllPlayerDeath,62.6,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,600,1189,0.41,0.00,0.00,7,18,11,3,8.435,62.6,47.1,62.6,47.1,281.4,3,28.6,8.5,50.5,29.9,6.3,53.0,53.0,3.4,91.6,5883.1,8676.9,12642.4,21,0.000,0.899,0.101,0.653,0.985,21.2,0.00,3,2045,844
1490,BossLose,BossDeath,57.5,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,347,2000,0.00,0.64,0.21,3,11,8,12,8.340,-1.0,-1.0,-1.0,-1.0,261.5,3,33.7,10.6,57.2,28.0,6.6,45.7,59.3,31.7,84.8,6121.4,11778.5,8697.7,37,0.000,0.909,0.090,0.849,0.358,23.8,0.00,2,2443,476
1491,BossLose,BossDeath,70.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,16,9,14,-0.658,-1.0,-1.0,-1.0,-1.0,317.0,3,33.3,11.6,55.2,29.2,13.9,47.6,58.8,28.7,84.2,3831.0,10459.3,9219.1,58,0.000,0.906,0.094,0.712,0.373,25.8,0.00,0,2491,1496
1492,BossLose,BossDeath,82.6,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,96,2000,0.00,0.68,1.00,2,18,5,15,0.009,-1.0,-1.0,-1.0,-1.0,383.8,3,33.2,14.1,50.1,27.9,11.6,34.7,56.1,29.0,77.7,2571.8,9812.2,7350.3,75,0.000,0.930,0.070,0.702,0.582,25.9,0.00,2,2898,1112
1493,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,180,1315,0.34,0.53,0.87,2,17,18,6,-1.033,-1.0,-1.0,-1.0,-1.0,415.9,3,28.7,13.1,40.3,32.6,11.0,48.6,57.1,19.9,76.6,4218.1,8989.5,13213.2,62,0.000,0.934,0.065,0.663,0.018,25.3,0.00,2,2951,1108
1494,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,474,1608,0.20,0.42,0.00,6,20,11,10,4.894,-1.0,57.3,-1.0,57.3,404.0,3,32.9,11.0,53.5,28.0,14.2,37.0,52.2,22.6,77.0,4115.5,9730.3,6364.5,31,0.000,0.908,0.092,0.818,0.578,26.5,0.00,3,3639,815
1495,BossLose,BossDeath,76.2,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,211,2000,0.00,0.32,0.98,3,16,21,7,-1.058,-1.0,-1.0,-1.0,-1.0,346.7,3,30.2,6.9,50.2,27.8,6.1,42.4,53.7,17.7,76.7,5939.5,13969.8,9264.6,53,0.000,0.909,0.091,0.646,0.550,26.8,0.00,2,2462,902
1496,BossLose,BossDeath,70.6,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,0,2000,0.00,1.00,1.00,0,14,5,16,0.213,-1.0,-1.0,-1.0,-1.0,327.3,3,31.8,10.8,54.1,28.1,13.1,33.8,55.8,19.9,78.7,4296.3,14800.7,8068.1,65,0.001,0.927,0.072,0.730,0.468,27.2,0.00,0,2576,779
1497,BossLose,BossDeath,85.4,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,13,2000,0.00,1.00,0.96,0,20,12,13,-1.027,-1.0,-1.0,-1.0,-1.0,395.1,3,29.4,14.8,40.3,32.0,14.1,46.4,54.0,24.8,78.7,5487.3,14112.7,8840.1,66,0.000,0.926,0.074,0.698,0.654,27.8,0.00,0,2979,868
1498,BossLose,BossDeath,58.8,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,57,2000,0.00,0.81,1.00,0,9,9,10,-1.809,-1.0,-1.0,-1.0,-1.0,270.0,3,31.1,9.9,51.5,29.0,13.1,45.6,53.9,19.9,80.1,3880.3,11442.3,7904.2,56,0.001,0.918,0.081,0.740,0.205,27.8,0.00,0,2178,602
1499,BossLose,BossDeath,79.8,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,301,2000,0.00,0.13,0.87,4,19,18,5,-1.214,-1.0,-1.0,-1.0,-1.0,373.1,3,27.9,9.7,40.5,32.8,10.7,46.7,54.3,22.6,83.4,7918.9,13686.7,13473.0,48,0.001,0.935,0.064,0.678,0.527,25.0,0.00,2,2703,958
1500,BossWin,AllPlayerDeath,86.4,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,600,1821,0.09,0.00,0.00,9,19,8,20,10.368,86.4,71.8,86.4,71.8,401.5,3,33.2,14.1,48.2,27.8,16.2,33.6,57.4,24.8,76.0,5806.4,10574.6,7004.3,50,0.001,0.930,0.070,0.744,0.445,25.6,0.00,5,3212,1133
1501,BossLose,BossDeath,52.7,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,214,2000,0.00,0.72,0.57,3,13,11,11,-1.280,-1.0,-1.0,-1.0,-1.0,242.2,3,31.9,18.8,51.4,32.2,11.6,48.4,59.5,33.8,80.1,3567.4,7598.8,6839.2,30,0.002,0.919,0.080,0.715,0.985,28.2,0.00,1,1885,772
1502,BossLose,Timeout,89.0,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,175,1523,0.24,0.42,1.00,2,19,15,7,1.191,-1.0,-1.0,-1.0,-1.0,403.3,3,28.8,11.4,43.2,33.8,11.7,55.3,56.2,22.6,80.9,5506.0,9696.9,8333.3,51,0.001,0.906,0.093,0.707,0.277,27.6,0.00,1,3147,1085
1503,BossLose,BossDeath,88.4,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,132,2000,0.00,0.90,0.66,2,23,19,14,9.416,79.6,-1.0,-1.0,-1.0,403.8,3,29.0,4.6,52.3,30.0,15.6,50.0,52.5,25.7,77.6,8646.5,13140.3,13605.5,73,0.000,0.914,0.086,0.737,0.767,26.9,0.00,2,3256,742
1504,BossLose,BossDeath,64.5,BossTankSustain,PlayerCCDebuffer,PlayerCCDebuffer,94,2000,0.00,0.74,0.94,2,17,9,13,-0.304,-1.0,-1.0,-1.0,-1.0,296.4,3,31.8,14.1,51.3,31.4,10.9,51.7,55.6,33.8,78.9,3458.2,10242.6,6638.4,34,0.001,0.919,0.081,0.724,0.750,26.0,0.00,0,2335,887
1505,BossLose,BossDeath,76.5,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,300,2000,0.00,0.00,1.00,4,27,13,12,-0.864,61.9,-1.0,61.9,-1.0,341.4,3,31.8,15.7,50.3,29.9,14.1,41.4,57.7,24.8,73.8,5532.0,8164.3,11174.9,34,0.000,0.893,0.107,0.737,0.954,26.9,0.00,2,2820,954
1506,BossLose,Timeout,89.0,BossRangedZoner,PlayerCCDebuffer,PlayerCCDebuffer,153,1985,0.01,1.00,0.49,3,22,5,22,3.938,-1.0,-1.0,-1.0,-1.0,412.5,3,32.3,10.7,52.4,28.3,14.2,34.6,54.2,22.6,70.2,4054.7,12652.4,7313.0,68,0.000,0.927,0.073,0.710,0.725,26.5,0.00,1,3159,1084
1507,BossLose,Timeout,89.0,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,246,1460,0.27,0.42,0.76,3,31,8,16,1.459,-1.0,-1.0,-1.0,-1.0,416.3,3,33.2,18.2,55.2,27.9,11.8,33.5,55.8,22.1,77.5,2560.5,9820.0,4628.1,56,0.001,0.935,0.064,0.754,0.971,27.1,0.00,1,3356,1053
1508,BossLose,BossDeath,68.7,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,180,2000,0.00,0.71,0.70,2,23,9,20,-1.416,-1.0,-1.0,-1.0,-1.0,322.2,3,34.4,14.2,49.1,27.8,11.1,33.8,59.4,29.0,76.5,2853.5,8825.1,5249.9,48,0.000,0.939,0.061,0.772,0.959,27.1,0.00,1,2650,950
1509,BossLose,BossDeath,67.4,BossMeleeAggro,PlayerCCDebuffer,PlayerCCDebuffer,51,2000,0.00,1.00,0.83,1,16,7,15,-2.002,-1.0,-1.0,-1.0,-1.0,316.4,3,32.9,14.1,49.1,28.6,17.1,40.0,56.9,24.8,73.7,4625.9,10499.7,7569.6,54,0.001,0.938,0.061,0.759,0.601,27.2,0.00,1,2560,809
