Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
139,BossWin,AllPlayerDeath,73.8,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,645,0.68,0.00,0.00,8,16,3,3,20.326,73.8,36.1,73.8,36.1,307.0,3,24.6,9.0,35.5,21.7,18.1,28.0,46.9,33.8,60.6,1673.4,5670.8,2233.0,24,0.001,0.832,0.167,0.927,0.000,22.1,0.00,0,3420,353
140,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,233,983,0.51,0.40,0.83,0,9,0,7,13.967,-1.0,-1.0,-1.0,-1.0,382.0,3,25.4,12.0,33.0,24.8,12.3,34.5,47.3,19.9,59.0,2049.8,6731.0,5037.1,63,0.001,0.849,0.150,0.849,0.166,20.8,0.00,0,3820,868
141,BossWin,AllPlayerDeath,51.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,536,0.73,0.00,0.00,7,10,0,4,15.279,51.2,43.0,51.2,43.0,220.5,3,27.4,10.9,46.5,21.4,14.2,27.3,48.0,22.6,70.2,2184.6,7881.0,3062.3,31,0.001,0.862,0.137,0.935,0.284,20.4,0.00,1,2392,301
142,BossWin,AllPlayerDeath,38.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,340,0.83,0.00,0.00,5,9,0,3,9.577,18.5,38.6,18.5,38.6,157.5,3,23.6,12.3,30.0,23.5,11.5,34.0,46.7,19.9,57.1,1119.0,2110.6,3696.9,26,0.002,0.817,0.181,0.853,0.378,20.3,0.00,0,1647,308
143,BossWin,AllPlayerDeath,35.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,90,0.96,0.00,0.00,7,9,0,1,12.497,24.2,35.3,24.2,35.3,146.5,3,22.8,12.3,30.6,26.1,11.3,35.4,48.3,29.0,63.9,687.8,2485.6,4163.8,10,0.002,0.831,0.167,0.958,0.984,20.6,0.00,0,1690,173
144,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,136,1758,0.12,0.81,0.73,0,15,7,6,12.557,-1.0,-1.0,-1.0,-1.0,392.3,3,27.4,9.4,55.9,22.8,14.8,31.4,46.4,33.6,78.6,3249.6,10282.6,7699.3,21,0.001,0.872,0.128,0.811,0.567,19.9,0.00,0,3650,1082
145,BossWin,AllPlayerDeath,48.8,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1035,0.48,0.00,0.00,6,9,5,2,12.680,48.8,32.6,48.8,32.6,177.5,3,26.2,7.5,38.1,20.3,10.5,29.4,45.4,19.9,57.3,1947.4,6313.3,2672.8,12,0.001,0.728,0.271,0.826,0.000,20.9,0.00,2,2014,288
146,BossLose,BossDeath,85.8,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,553,2000,0.00,0.16,0.00,8,25,11,2,15.390,-1.0,64.6,-1.0,64.6,379.9,3,25.2,10.1,36.0,23.3,11.2,30.1,47.9,19.9,60.7,4507.6,9649.8,7308.0,43,0.001,0.886,0.113,0.775,0.965,22.5,0.00,4,3322,973
147,BossWin,AllPlayerDeath,24.9,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,303,0.85,0.00,0.00,6,7,1,1,6.752,6.6,24.9,6.6,24.9,102.0,2,24.9,16.3,34.7,19.8,8.1,29.4,44.9,24.8,61.3,690.2,427.3,2685.0,12,0.001,0.819,0.180,0.662,0.962,17.4,0.00,1,825,374
148,BossWin,AllPlayerDeath,50.8,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,904,0.55,0.00,0.00,6,10,4,1,12.995,50.8,30.7,50.8,30.7,201.5,3,25.1,9.2,43.6,20.5,12.2,26.8,45.3,19.9,53.8,1126.0,5213.8,2927.9,14,0.001,0.794,0.205,0.898,0.568,22.8,0.00,2,2281,265
149,BossWin,AllPlayerDeath,70.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1766,0.12,0.00,0.00,9,23,8,3,17.635,70.4,52.5,70.4,52.5,285.0,3,24.7,7.9,36.0,23.4,10.5,35.4,46.8,22.6,60.4,2394.9,6614.2,4767.1,33,0.003,0.810,0.188,0.868,0.955,21.5,0.00,4,3057,443
150,BossWin,AllPlayerDeath,34.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,838,0.58,0.00,0.00,4,5,2,3,9.643,34.2,28.0,34.2,28.0,152.0,3,23.3,7.0,43.7,21.3,12.3,27.0,43.1,22.1,54.3,2108.4,5955.6,2563.2,39,0.002,0.889,0.108,0.764,0.000,17.2,0.00,0,1306,415
151,BossWin,AllPlayerDeath,50.8,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,491,0.75,0.00,0.00,8,14,0,3,14.135,50.8,40.5,50.8,40.5,221.0,3,26.9,11.6,38.6,21.5,11.1,27.9,46.9,19.9,59.1,2138.6,6445.7,3684.3,30,0.002,0.870,0.128,0.917,0.886,22.1,0.00,2,2330,335
152,BossWin,AllPlayerDeath,82.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,450,0.78,0.00,0.00,7,23,4,1,12.577,72.6,82.6,72.6,82.6,370.5,3,24.8,8.9,45.9,25.7,11.5,37.7,50.0,22.6,67.2,3323.6,7036.6,9041.7,55,0.001,0.897,0.102,0.714,0.957,21.8,0.00,1,2948,1154
153,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,347,1583,0.21,0.80,0.05,4,17,8,3,13.397,-1.0,-1.0,-1.0,-1.0,403.2,3,26.5,12.1,35.9,23.6,11.2,32.3,48.6,19.9,61.4,2995.4,7399.9,5788.8,60,0.001,0.896,0.103,0.784,0.151,22.2,0.00,4,3528,1146
154,BossWin,AllPlayerDeath,37.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1287,0.36,0.00,0.00,5,11,4,3,10.906,37.1,25.1,37.1,25.1,169.0,3,25.9,13.3,35.9,22.9,11.7,28.7,48.7,29.0,59.7,4247.0,8852.9,4068.7,52,0.002,0.912,0.086,0.797,0.954,22.3,0.00,2,1477,358
155,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,303,125,0.94,0.84,0.15,2,16,0,1,16.440,-1.0,-1.0,-1.0,-1.0,390.2,3,24.7,12.3,36.7,25.8,11.6,32.7,46.9,19.9,60.0,2224.4,6683.7,4686.2,94,0.001,0.867,0.132,0.892,0.000,22.9,0.00,2,4017,655
156,BossWin,AllPlayerDeath,38.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,846,0.58,0.00,0.00,7,9,4,1,11.197,38.1,30.1,38.1,30.1,169.5,3,25.1,11.3,32.3,22.7,12.3,28.8,47.2,19.9,55.2,2231.2,6356.0,2663.3,50,0.002,0.891,0.108,0.846,0.955,20.8,0.00,5,1611,343
157,BossWin,AllPlayerDeath,32.7,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,928,0.54,0.00,0.00,3,8,5,1,6.155,32.7,12.1,32.7,12.1,131.5,3,25.1,12.6,43.2,25.0,14.1,28.2,49.9,29.0,60.9,3974.1,6641.0,1780.8,9,0.002,0.805,0.193,0.684,0.900,26.0,0.00,1,1118,338
158,BossLose,BossDeath,76.2,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,319,2000,0.00,0.31,0.62,3,18,7,5,12.740,-1.0,-1.0,-1.0,-1.0,328.6,3,24.3,12.8,33.2,26.9,14.1,33.4,47.2,29.0,57.7,1737.8,5451.5,4702.4,49,0.001,0.862,0.136,0.898,0.387,22.3,0.00,2,3421,530
159,BossWin,AllPlayerDeath,62.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1476,0.26,0.00,0.00,7,15,7,2,15.746,62.6,32.9,62.6,32.9,278.0,3,26.1,5.5,48.8,23.2,10.8,30.2,49.0,19.9,65.2,5508.7,11440.8,4695.0,17,0.001,0.889,0.110,0.836,0.571,21.8,0.00,2,2617,503
160,BossLose,BossDeath,50.7,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,549,2000,0.00,0.00,0.17,5,14,5,7,4.894,42.0,-1.0,42.0,-1.0,226.3,3,25.5,11.8,41.5,24.1,11.7,30.2,48.0,19.9,61.0,3552.2,7801.5,7869.9,20,0.002,0.892,0.106,0.707,0.973,22.2,0.00,4,1793,784
161,BossWin,AllPlayerDeath,51.1,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,358,0.82,0.00,0.00,8,13,2,1,9.570,51.1,51.1,51.1,51.1,224.0,3,25.3,9.7,37.0,24.8,14.1,32.3,48.4,24.8,64.7,2055.6,4672.1,6036.5,36,0.001,0.878,0.121,0.742,0.973,21.4,0.00,4,1895,738
162,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,503,340,0.83,0.00,0.32,9,27,2,1,14.465,80.4,-1.0,80.4,-1.0,395.2,3,24.0,12.4,35.8,26.6,11.0,35.7,48.0,19.9,60.8,2467.4,5357.4,6987.7,58,0.001,0.878,0.121,0.749,0.987,23.1,0.00,1,3369,1159
163,BossWin,AllPlayerDeath,87.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1808,0.10,0.00,0.00,7,24,5,5,21.740,87.0,56.7,87.0,56.7,366.0,3,26.3,11.8,36.7,22.8,17.3,33.5,45.4,22.1,62.0,3328.7,8128.8,3701.7,40,0.001,0.842,0.158,0.909,0.951,22.6,0.00,6,3953,531
164,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,300,1586,0.21,0.00,1.00,6,18,8,2,17.035,88.1,-1.0,88.1,-1.0,385.0,3,23.7,12.3,35.7,27.6,11.0,33.3,46.2,33.8,61.2,1707.5,3621.4,5808.7,36,0.001,0.855,0.144,0.840,0.032,22.8,0.00,0,3783,792
165,BossLose,BossDeath,66.3,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,469,2000,0.00,0.11,0.33,4,15,6,6,11.975,-1.0,-1.0,-1.0,-1.0,295.2,3,26.8,11.0,32.6,22.2,12.2,28.6,47.4,19.9,57.7,2136.0,6715.2,3677.0,61,0.002,0.890,0.107,0.907,0.878,22.2,0.00,1,3007,525
166,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,546,1836,0.08,0.18,0.00,6,15,13,2,13.071,-1.0,51.7,-1.0,51.7,402.3,3,25.3,10.1,35.3,23.6,14.2,29.5,47.3,29.0,60.7,4323.5,8350.8,6474.2,21,0.001,0.894,0.106,0.826,0.319,21.9,0.00,3,3720,942
167,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,505,1194,0.40,0.32,0.00,9,17,1,6,18.669,-1.0,56.3,-1.0,56.3,391.4,3,24.3,14.2,29.7,24.8,10.8,39.5,47.4,22.6,55.5,2251.3,7111.0,5923.2,58,0.000,0.870,0.130,0.859,0.000,23.1,0.00,5,3868,643
168,BossWin,AllPlayerDeath,60.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,90,0.96,0.00,0.00,5,16,0,1,11.429,50.5,60.6,50.5,60.6,264.0,3,24.2,14.2,35.5,27.3,11.3,38.8,49.2,22.6,67.0,2837.5,4283.5,7881.0,35,0.000,0.871,0.129,0.781,0.969,22.1,0.00,2,2369,702
169,BossLose,BossDeath,86.2,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,461,2000,0.00,0.46,0.00,3,18,16,0,27.476,-1.0,7.2,-1.0,37.2,378.2,3,24.4,9.5,41.3,24.3,4.9,38.5,48.8,22.1,68.8,3403.5,7987.7,4913.1,10,0.001,0.877,0.122,0.934,0.337,25.2,0.00,0,4025,241
170,BossWin,AllPlayerDeath,54.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1062,0.47,0.00,0.00,6,10,5,3,14.679,54.6,30.4,54.6,30.4,235.0,3,26.4,10.6,43.8,21.6,13.3,30.2,47.2,22.1,68.7,4173.7,9216.0,4049.2,24,0.001,0.861,0.137,0.868,0.069,21.0,0.00,2,2368,389
171,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,487,555,0.72,0.38,0.00,4,17,2,3,17.781,-1.0,70.5,-1.0,70.5,390.8,3,26.0,7.4,36.0,22.5,12.2,29.5,48.2,29.0,59.2,3893.8,9623.2,4423.7,84,0.001,0.868,0.131,0.832,0.165,22.2,0.00,0,3745,824
172,BossWin,AllPlayerDeath,50.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,215,0.89,0.00,0.00,10,14,1,1,12.233,50.6,32.9,50.6,32.9,220.5,3,24.4,11.1,29.9,23.1,17.9,28.9,47.7,33.8,54.0,1654.0,5815.7,2495.6,34,0.001,0.872,0.127,0.856,0.953,21.9,0.00,1,2164,374
173,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,185,1831,0.08,1.00,0.38,4,18,8,6,15.226,-1.0,-1.0,-1.0,-1.0,389.7,3,25.4,11.1,35.5,23.9,6.7,41.1,46.1,10.1,59.0,4805.9,10011.4,9166.1,56,0.001,0.866,0.133,0.816,0.556,21.8,0.00,3,3675,925
174,BossWin,AllPlayerDeath,74.1,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1409,0.30,0.00,0.00,9,18,9,2,17.457,74.1,49.9,74.1,49.9,324.0,3,24.7,7.1,37.9,24.1,10.8,29.5,49.4,19.9,61.3,2866.8,6808.9,5622.8,41,0.001,0.875,0.124,0.754,0.388,21.1,0.00,2,2791,913
175,BossWin,AllPlayerDeath,71.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,891,0.55,0.00,0.00,6,6,4,2,20.026,71.0,46.7,71.0,46.7,301.0,3,26.9,17.5,35.5,20.6,11.8,28.7,43.7,22.1,55.5,1793.5,5706.9,2900.5,7,0.001,0.848,0.151,0.957,0.000,19.9,0.00,1,3398,365
176,BossWin,AllPlayerDeath,50.6,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,485,0.76,0.00,0.00,6,12,0,5,12.521,6.3,50.6,6.3,50.6,219.0,3,21.8,11.9,31.6,21.4,11.2,30.0,45.7,29.0,55.9,1808.0,310.0,4398.3,4,0.002,0.866,0.132,0.880,0.289,20.9,0.00,3,2226,389
177,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,336,1506,0.25,0.65,0.22,4,17,1,9,17.201,-1.0,-1.0,-1.0,-1.0,393.5,3,28.0,18.9,35.4,21.5,11.5,30.5,45.4,22.1,55.9,2363.6,6615.8,3916.2,50,0.001,0.874,0.125,0.900,0.142,21.4,0.00,1,4053,889
178,BossWin,AllPlayerDeath,71.6,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,910,0.55,0.00,0.00,6,14,3,3,19.156,71.6,41.2,71.6,41.2,323.5,3,25.4,7.5,43.7,22.7,14.3,29.1,48.2,22.1,63.2,3348.0,8008.9,4210.1,50,0.001,0.904,0.095,0.883,0.403,21.8,0.00,1,3159,537
179,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,550,1427,0.29,0.00,0.17,5,24,4,6,14.308,71.0,-1.0,71.0,-1.0,392.2,3,23.3,11.5,35.9,26.8,14.1,36.2,45.3,24.8,66.1,6564.3,4968.8,9962.0,34,0.002,0.871,0.127,0.827,0.975,20.9,0.00,4,3724,868
180,BossLose,BossDeath,61.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,413,2000,0.00,0.62,0.00,3,14,7,5,2.819,-1.0,48.0,-1.0,48.0,265.0,3,24.7,7.3,56.3,24.5,6.4,31.5,48.5,24.9,80.4,3154.0,6865.2,7595.2,41,0.001,0.869,0.130,0.627,0.492,22.9,0.00,0,1910,1019
181,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,512,863,0.57,0.29,0.00,6,16,6,1,21.596,-1.0,31.6,-1.0,31.6,378.6,3,24.4,6.6,44.1,20.5,13.1,27.4,45.7,22.1,63.6,1196.7,5528.1,2450.7,12,0.000,0.841,0.159,0.948,0.000,22.2,0.00,3,4267,389
182,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,178,1574,0.21,1.00,0.41,2,15,0,11,14.653,-1.0,-1.0,-1.0,-1.0,413.2,3,26.5,18.1,34.9,23.2,12.5,31.1,48.8,22.1,63.7,2382.8,6939.4,3369.8,129,0.001,0.918,0.081,0.851,0.316,23.2,0.00,2,3831,944
183,BossWin,AllPlayerDeath,39.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,250,0.88,0.00,0.00,6,13,1,1,9.027,30.1,39.3,30.1,39.3,174.0,3,23.7,10.0,35.6,24.9,14.2,34.0,49.5,29.0,62.9,2094.7,4161.9,5901.0,22,0.002,0.886,0.112,0.736,0.964,21.0,0.00,1,1446,545
184,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,147,1326,0.34,0.51,1.00,2,14,8,0,15.545,-1.0,-1.0,-1.0,-1.0,373.2,3,23.3,13.7,31.2,28.4,14.1,36.5,41.5,24.8,62.8,575.2,3316.3,3293.5,19,0.001,0.829,0.170,0.948,0.207,22.3,0.00,0,4267,450
185,BossLose,BossDeath,61.1,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,292,2000,0.00,0.74,0.29,3,12,2,10,9.597,-1.0,-1.0,-1.0,-1.0,267.4,3,28.2,12.8,40.7,21.4,12.0,30.9,45.4,22.6,63.2,3425.9,9069.6,3905.5,22,0.001,0.875,0.124,0.892,0.568,19.9,0.00,1,2726,559
186,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,479,1699,0.15,0.40,0.00,6,20,10,3,19.842,-1.0,16.5,-1.0,16.5,386.0,3,24.6,7.0,55.4,20.9,6.1,35.3,50.2,22.6,68.4,3618.7,8678.0,2010.1,12,0.000,0.858,0.142,0.930,0.593,23.0,0.00,2,4188,317
187,BossLose,BossDeath,54.9,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,549,2000,0.00,0.00,0.17,5,15,6,7,6.737,46.1,-1.0,46.1,-1.0,249.2,3,24.2,8.9,36.4,24.6,11.0,28.7,49.2,32.3,61.2,3489.4,5951.8,7780.9,30,0.000,0.909,0.091,0.594,0.977,20.9,0.00,1,1630,1037
188,BossWin,AllPlayerDeath,56.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,713,0.64,0.00,0.00,9,15,4,0,16.117,56.3,40.3,56.3,40.3,240.5,3,26.6,14.2,34.3,21.3,11.8,27.2,46.2,29.0,57.5,2083.9,6801.2,2571.1,14,0.001,0.855,0.144,0.912,0.937,20.5,0.00,4,2565,367
189,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,371,1497,0.25,0.37,0.40,4,24,2,7,7.106,-1.0,-1.0,-1.0,-1.0,406.7,3,24.7,11.8,35.8,25.9,12.4,35.2,49.2,22.1,62.0,3157.9,3763.0,6507.6,77,0.001,0.904,0.096,0.604,0.978,24.0,0.00,1,2718,1740
190,BossWin,AllPlayerDeath,77.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1992,0.00,0.00,0.00,7,18,8,6,20.812,77.0,56.9,77.0,56.9,344.0,3,27.2,12.3,38.5,22.2,12.4,30.8,47.9,29.0,63.2,3653.1,8183.7,4895.0,50,0.001,0.894,0.105,0.888,0.802,22.5,0.00,1,3417,608
191,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,537,1519,0.24,0.21,0.00,10,23,8,6,22.245,-1.0,57.4,-1.0,57.4,387.2,3,25.9,14.1,35.0,21.5,13.9,28.6,47.0,24.8,59.1,2595.4,7860.3,3271.5,36,0.001,0.860,0.139,0.937,0.624,21.1,0.00,6,4217,559
192,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,69,1664,0.17,0.77,1.00,0,12,3,10,12.605,-1.0,-1.0,-1.0,-1.0,388.3,3,27.6,11.8,35.5,21.1,7.3,28.7,43.4,20.9,61.6,3413.8,7043.8,6139.1,25,0.001,0.863,0.137,0.812,0.371,20.4,0.00,0,3654,1115
193,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,71,1069,0.47,1.00,0.76,0,7,6,0,17.960,-1.0,-1.0,-1.0,-1.0,372.9,3,22.9,12.3,27.4,28.3,11.7,33.6,41.8,19.9,55.5,433.1,2638.4,3215.2,17,0.000,0.828,0.171,0.975,0.000,22.5,0.00,0,4390,341
194,BossWin,AllPlayerDeath,64.1,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,920,0.54,0.00,0.00,9,15,3,3,15.859,64.1,45.9,64.1,45.9,283.0,3,25.6,6.5,49.9,22.5,12.7,30.0,48.3,22.1,71.9,4307.2,8332.9,5057.1,63,0.000,0.883,0.117,0.835,0.395,20.2,0.00,4,2679,558
195,BossWin,AllPlayerDeath,81.8,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1517,0.24,0.00,0.00,8,18,8,1,25.851,81.8,31.4,81.8,31.4,369.0,3,24.5,5.6,36.2,22.0,11.7,27.3,48.1,29.0,57.5,3717.9,8241.8,3307.0,24,0.001,0.902,0.097,0.946,0.475,20.7,0.00,7,3871,326
196,BossWin,AllPlayerDeath,52.4,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1733,0.13,0.00,0.00,6,14,6,4,14.931,52.4,30.1,52.4,30.1,225.0,3,26.3,12.3,46.7,21.8,6.1,29.4,49.2,26.9,68.0,3383.3,9599.6,2838.6,19,0.003,0.859,0.137,0.939,0.691,21.4,0.00,3,2460,214
197,BossLose,BossDeath,86.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,420,2000,0.00,0.60,0.00,6,17,13,1,19.670,-1.0,45.9,-1.0,45.9,388.3,3,26.1,12.0,46.7,22.6,14.1,28.6,49.2,22.6,71.1,6177.1,11047.6,3625.6,63,0.001,0.899,0.100,0.891,0.347,23.5,0.00,5,3847,504
198,BossWin,AllPlayerDeath,55.5,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1552,0.22,0.00,0.00,7,16,3,7,8.732,35.3,55.5,35.3,55.5,247.0,3,23.9,12.1,35.2,24.0,10.9,33.2,49.1,33.8,62.1,3260.3,5103.3,7192.8,22,0.001,0.891,0.108,0.699,0.975,19.3,0.00,2,1939,824
199,BossLose,BossDeath,61.3,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,388,2000,0.00,0.00,0.71,4,12,8,6,4.650,60.9,-1.0,60.9,-1.0,270.5,3,24.5,11.1,35.6,27.1,14.1,34.3,48.6,24.8,63.1,2114.7,4552.1,6555.8,48,0.001,0.882,0.116,0.658,0.463,24.2,0.00,4,2016,1026
200,BossLose,BossDeath,72.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,110,2000,0.00,0.64,0.99,0,16,6,7,10.829,-1.0,-1.0,-1.0,-1.0,332.3,3,26.4,14.1,35.5,23.1,11.5,29.1,48.8,29.0,59.6,2582.8,7093.6,4513.6,77,0.001,0.923,0.076,0.882,0.664,21.5,0.00,0,3177,610
201,BossLose,Timeout,90.0,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,416,1249,0.38,0.61,0.00,5,25,9,0,19.266,-1.0,18.9,-1.0,18.9,377.0,3,23.5,9.6,32.2,19.7,10.8,26.7,43.7,19.9,53.0,1302.7,4931.5,1792.6,2,0.000,0.838,0.162,0.970,0.367,22.5,0.00,0,4367,307
202,BossWin,AllPlayerDeath,46.1,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,600,936,0.53,0.00,0.00,7,7,2,4,11.955,46.1,35.4,46.1,35.4,207.5,3,25.6,14.2,35.4,22.9,11.7,30.0,48.9,29.0,59.3,2005.8,6627.1,3064.1,54,0.000,0.900,0.100,0.867,0.000,21.8,0.00,2,2001,373
203,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,429,555,0.72,0.57,0.00,8,17,1,4,19.435,-1.0,70.5,-1.0,70.5,393.5,3,26.2,6.8,35.2,22.2,12.8,28.4,47.5,29.0,60.7,2134.2,6758.3,3584.0,56,0.001,0.874,0.125,0.905,0.000,21.1,0.00,1,4075,654
204,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,446,981,0.51,0.51,0.00,6,16,2,5,18.533,-1.0,80.5,-1.0,80.5,385.3,3,27.7,14.1,36.4,21.3,13.1,30.2,44.8,29.0,57.4,1888.5,6942.3,3173.1,38,0.002,0.856,0.142,0.933,0.164,21.2,0.00,3,4200,704
205,BossWin,AllPlayerDeath,65.3,BossMeleeAggro,PlayerHybridSurvivor,PlayerHybridSurvivor,600,626,0.69,0.00,0.00,8,11,3,2,18.367,65.3,35.2,65.3,35.2,284.0,3,26.5,6.3,51.0,20.7,14.9,27.1,44.3,22.1,63.6,3060.4,10259.7,2878.6,30,0.001,0.871,0.129,0.926,0.000,22.0,0.00,0,3020,350
206,BossLose,Timeout,90.0,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,69,178,0.91,1.00,0.77,0,16,0,1,15.434,-1.0,-1.0,-1.0,-1.0,371.7,3,23.0,13.0,28.2,28.4,14.1,36.4,41.1,24.8,57.4,458.4,2807.8,3316.8,17,0.001,0.826,0.173,0.946,0.000,22.7,0.00,0,4257,459
207,BossLose,Timeout,90.0,BossRangedZoner,PlayerHybridSurvivor,PlayerHybridSurvivor,518,1606,0.20,0.27,0.00,7,26,10,0,17.252,-1.0,56.0,-1.0,56.0,396.8,3,24.6,9.0,43.2,24.2,14.1,30.7,49.1,29.0,60.7,4494.8,8658.2,7420.8,33,0.001,0.882,0.118,0.812,0.971,22.4,0.00,0,3653,937
208,BossWin,AllPlayerDeath,46.2,BossTankSustain,PlayerHybridSurvivor,PlayerHybridSurvivor,600,1016,0.49,0.00,0.00,5,13,3,3,13.800,46.2,38.2,46.2,38.2,201.5,3,26.5,15.8,35.5,21.4,12.6,27.9,45.8,22.1,56.3,2378.4,7724.0,2826.6,39,0.001,0.873,0.126,0.933,0.942,21.8,0.00,2,2153,309
