Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
11024,BossLose,BossDeath,39.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,227,2500,0.00,0.24,1.00,2,4,12,3,16.869,-1.0,3.3,-1.0,-1.0,330.2,3,11.0,5.2,22.6,23.4,4.9,27.7,31.9,24.6,38.6,2356.4,2942.8,4086.7,2,0.001,0.844,0.156,0.828,0.225,14.1,0.00,1,1621,135
11026,BossLose,BossDeath,39.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,212,2500,0.00,0.89,0.40,3,7,7,11,20.225,2.2,-1.0,-1.0,-1.0,348.0,3,23.2,4.5,38.7,9.4,5.6,20.9,31.2,22.6,42.7,5352.4,7065.1,4929.2,3,0.004,0.880,0.116,0.932,0.646,9.7,0.00,2,1844,214
11028,BossLose,BossDeath,45.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,28,2500,0.00,0.92,0.99,0,4,4,14,19.427,5.5,-1.0,-1.0,-1.0,392.4,3,22.2,4.7,40.9,13.1,6.2,30.5,33.4,16.7,45.0,15431.9,17495.0,14397.8,2,0.001,0.868,0.131,0.935,0.242,16.1,0.00,0,2114,462
11033,BossLose,BossDeath,46.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,288,2500,0.00,0.89,0.15,4,8,7,13,23.891,2.8,-1.0,-1.0,-1.0,413.4,3,23.5,4.8,43.4,9.6,6.0,22.9,31.3,13.8,49.4,5901.5,6749.2,5571.7,2,0.003,0.887,0.109,0.932,0.615,9.7,0.00,2,2171,226
11037,BossLose,BossDeath,33.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,370,2500,0.00,0.59,0.18,3,7,6,9,15.455,5.6,-1.0,-1.0,-1.0,283.0,3,19.2,4.5,30.2,13.1,5.0,30.1,30.6,16.1,41.7,7679.0,7013.6,10177.9,2,0.005,0.854,0.141,0.910,0.630,12.9,0.00,3,1507,344
11069,BossLose,BossDeath,36.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,38,2500,0.00,0.90,0.97,0,6,5,11,16.575,3.0,-1.0,-1.0,-1.0,318.2,3,24.5,5.0,43.3,9.6,5.1,24.4,32.7,24.2,47.3,5956.8,7303.3,4911.2,2,0.002,0.882,0.116,0.916,0.659,10.7,0.00,0,1652,209
11074,BossLose,BossDeath,33.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,332,2500,0.00,0.89,0.00,4,8,7,10,18.353,-1.0,31.8,-1.0,31.8,302.4,3,22.3,7.0,33.8,8.6,5.5,15.0,30.6,17.9,39.7,9003.2,11501.4,8096.2,2,0.001,0.898,0.101,0.942,0.948,9.0,0.00,4,1586,130
11076,BossLose,BossDeath,33.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,300,2500,0.00,1.00,0.00,3,4,6,8,16.903,-1.0,30.1,-1.0,30.1,292.4,3,21.6,5.2,32.3,8.8,5.4,15.1,30.5,18.8,38.1,5466.9,7257.3,5140.2,2,0.002,0.886,0.112,0.941,0.331,9.5,0.00,2,1554,142
11077,BossLose,BossDeath,40.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,225,2500,0.00,0.98,0.27,2,6,6,12,19.395,2.7,-1.0,-1.0,-1.0,358.6,3,22.6,4.2,39.0,9.6,5.8,21.7,30.4,16.6,45.5,5571.2,6748.7,5517.0,2,0.001,0.881,0.118,0.924,0.200,9.9,0.00,1,1881,234
11084,BossWin,AllPlayerDeath,30.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1234,0.51,0.00,0.00,7,7,3,4,19.823,21.2,30.1,21.2,30.1,259.0,3,10.8,5.4,15.4,20.0,7.4,32.9,33.1,17.8,41.7,5795.1,3041.8,7395.4,4,0.003,0.861,0.136,0.892,0.791,10.8,0.00,6,1343,143
11089,BossLose,BossDeath,48.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,247,2500,0.00,1.00,0.18,4,9,6,14,24.446,2.6,-1.0,-1.0,-1.0,427.8,3,20.5,4.6,27.5,9.6,5.9,22.1,28.4,16.1,33.8,6446.8,7161.3,6244.5,2,0.012,0.880,0.109,0.939,0.494,9.4,0.00,3,2283,274
11092,BossLose,BossDeath,36.0,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,246,2500,0.00,1.00,0.18,3,4,4,11,19.538,4.3,-1.0,-1.0,-1.0,315.8,3,23.7,4.2,44.9,10.4,5.7,31.1,32.2,15.0,49.8,5791.0,6591.2,5529.9,2,0.010,0.876,0.114,0.934,0.386,11.8,0.00,2,1683,196
11096,BossLose,BossDeath,36.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,134,2500,0.00,0.94,0.61,1,5,7,10,17.331,2.4,-1.0,-1.0,-1.0,318.2,3,22.9,4.6,39.6,9.7,6.2,21.4,31.4,18.1,45.9,5463.9,6839.4,4993.2,2,0.004,0.877,0.119,0.933,0.092,9.0,0.00,0,1692,189
11101,BossLose,BossDeath,39.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,278,2500,0.00,1.00,0.07,4,4,5,11,19.928,1.7,-1.0,-1.0,-1.0,350.6,3,23.1,4.2,41.4,9.6,6.1,19.1,30.9,16.1,47.2,5202.2,6563.5,5189.8,2,0.003,0.882,0.116,0.919,0.000,9.5,0.00,3,1827,209
11107,BossLose,BossDeath,40.4,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,272,2500,0.00,1.00,0.09,2,3,8,12,20.376,2.1,-1.0,-1.0,-1.0,358.4,3,22.1,3.6,36.4,9.1,5.2,18.8,29.9,19.4,40.7,5335.4,7086.1,5180.3,3,0.001,0.887,0.111,0.943,0.000,9.1,0.00,2,1904,199
11108,BossLose,BossDeath,40.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,169,2500,0.00,1.00,0.44,3,5,6,12,19.984,2.1,-1.0,-1.0,-1.0,356.2,3,24.6,4.0,46.1,9.4,5.7,20.2,32.4,22.6,49.6,6603.0,7715.6,6896.6,3,0.004,0.876,0.120,0.938,0.456,10.4,0.00,1,1908,222
11112,BossLose,BossDeath,47.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,161,2500,0.00,1.00,0.46,3,8,9,13,18.214,5.2,-1.0,-1.0,-1.0,398.0,3,20.0,4.6,31.5,13.2,6.5,26.3,31.6,15.8,42.8,12304.5,14365.0,11070.8,2,0.008,0.842,0.151,0.876,0.420,11.9,0.00,0,2071,624
11120,BossLose,BossDeath,38.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,93,2500,0.00,0.93,0.76,1,6,8,10,18.358,1.8,-1.0,-1.0,-1.0,344.4,3,20.0,3.4,27.6,9.5,5.7,19.5,28.3,15.7,33.6,6428.5,8685.1,5367.3,2,0.002,0.885,0.113,0.921,0.557,10.5,0.00,1,1792,198
11122,BossLose,BossDeath,39.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,223,2500,0.00,0.60,0.66,2,5,5,11,19.246,1.9,-1.0,-1.0,-1.0,348.4,3,23.7,4.7,41.3,9.9,6.1,21.3,31.7,16.8,46.4,5485.8,7833.3,4634.4,1,0.014,0.880,0.106,0.930,0.354,10.7,0.00,0,1841,191
11141,BossLose,BossDeath,46.4,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,264,2500,0.00,0.95,0.17,4,9,10,12,23.410,-1.0,-1.0,-1.0,-1.0,421.2,3,21.4,14.1,27.3,8.9,5.4,15.2,29.6,24.0,33.7,6320.4,9037.8,5734.5,1,0.011,0.907,0.082,0.974,0.728,9.5,0.00,1,2261,219
11142,BossLose,BossDeath,56.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,86,2500,0.00,0.86,0.85,0,8,8,16,25.946,2.3,-1.0,-1.0,-1.0,503.0,3,22.7,4.4,39.6,9.1,5.6,21.2,30.2,16.8,46.3,8774.8,9345.8,8690.8,2,0.003,0.899,0.098,0.944,0.066,9.0,0.00,0,2643,298
11150,BossLose,BossDeath,31.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,249,2500,0.00,0.96,0.21,2,5,6,10,16.078,1.4,-1.0,-1.0,-1.0,277.0,3,19.9,4.3,26.5,10.0,6.3,23.2,29.2,24.8,33.9,5015.8,7455.3,4167.8,2,0.009,0.876,0.115,0.916,0.591,10.6,0.00,2,1448,157
11158,BossLose,BossDeath,39.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,292,2500,0.00,0.24,0.79,4,7,11,5,20.649,-1.0,2.2,-1.0,-1.0,343.6,3,11.4,5.2,21.3,23.5,4.6,33.3,32.3,16.8,43.2,3370.7,3866.0,4968.7,1,0.002,0.867,0.131,0.918,0.572,11.9,0.00,4,1818,109
11167,BossLose,BossDeath,36.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,240,2500,0.00,0.94,0.26,2,4,5,11,17.284,1.9,-1.0,-1.0,-1.0,319.4,3,22.8,4.7,37.7,9.6,5.6,20.2,30.9,19.4,44.0,4651.7,6277.5,4937.1,2,0.002,0.880,0.118,0.907,0.080,8.9,0.00,0,1646,189
11170,BossLose,BossDeath,39.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,219,2500,0.00,0.97,0.30,2,5,4,11,19.090,2.3,-1.0,-1.0,-1.0,344.0,3,23.6,4.5,41.4,9.6,6.1,20.7,31.8,17.3,47.6,5152.6,7061.9,4808.1,2,0.000,0.882,0.118,0.930,0.381,10.5,0.00,1,1814,212
11175,BossLose,BossDeath,36.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,301,2500,0.00,0.78,0.22,3,5,5,10,18.070,2.1,-1.0,-1.0,-1.0,317.8,3,21.9,3.5,35.6,9.3,5.2,19.3,29.8,19.9,39.9,5409.7,6609.9,5387.8,3,0.001,0.880,0.119,0.926,0.607,10.2,0.00,1,1671,214
11178,BossLose,BossDeath,39.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,196,2500,0.00,1.00,0.35,2,6,8,11,18.893,1.8,-1.0,-1.0,-1.0,342.2,3,20.9,5.0,28.4,9.6,6.6,19.0,29.5,22.4,34.9,4889.0,7021.5,4829.4,1,0.004,0.869,0.127,0.936,0.489,9.3,0.00,0,1842,178
11193,BossLose,BossDeath,31.8,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,119,2500,0.00,0.97,0.63,2,5,4,10,15.153,2.1,-1.0,-1.0,-1.0,270.8,3,21.6,4.7,28.1,10.0,6.7,20.7,30.4,22.6,34.9,4704.2,6984.7,4783.3,3,0.010,0.852,0.138,0.924,0.325,10.2,0.00,0,1469,193
11195,BossLose,BossDeath,39.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,247,2500,0.00,0.95,0.23,3,7,7,10,19.782,2.3,-1.0,-1.0,-1.0,347.0,3,22.5,2.2,37.1,9.5,6.3,21.1,30.6,21.9,42.0,5234.0,7210.9,4422.5,3,0.004,0.877,0.119,0.929,0.742,9.3,0.00,2,1837,213
11208,BossLose,BossDeath,39.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,137,2500,0.00,1.00,0.54,2,4,4,12,18.719,1.8,-1.0,-1.0,-1.0,346.6,3,20.0,3.6,26.8,9.4,6.1,19.0,28.1,15.8,33.6,5614.4,6491.1,5329.4,2,0.001,0.886,0.113,0.940,0.109,8.1,0.00,0,1837,222
11209,BossLose,BossDeath,39.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,119,2500,0.00,0.68,0.93,1,5,10,4,16.090,-1.0,1.9,-1.0,-1.0,334.8,3,10.9,5.4,20.1,23.0,4.8,28.2,31.4,19.3,39.2,2953.7,3070.5,4332.8,2,0.001,0.851,0.148,0.847,0.304,11.1,0.00,0,1666,117
11214,BossLose,BossDeath,34.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,137,2500,0.00,1.00,0.54,3,6,5,10,18.430,4.4,-1.0,-1.0,-1.0,297.2,3,22.8,4.7,43.5,10.4,5.9,29.4,31.1,18.0,47.8,6694.5,6260.5,7232.1,2,0.011,0.872,0.117,0.933,0.517,9.3,0.00,3,1590,170
11226,BossLose,BossDeath,39.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,168,2500,0.00,1.00,0.44,3,5,6,11,19.831,1.8,-1.0,-1.0,-1.0,346.6,3,22.9,3.7,41.0,9.3,5.8,18.9,30.5,15.8,46.7,7116.8,7880.3,6381.7,2,0.003,0.887,0.110,0.941,0.073,8.8,0.00,3,1838,217
11230,BossLose,BossDeath,54.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,285,2500,0.00,0.87,0.18,5,12,9,15,28.197,2.4,-1.0,-1.0,-1.0,494.6,3,22.5,4.4,39.6,9.7,5.1,20.3,30.7,15.7,46.8,9221.2,10273.1,9796.7,2,0.000,0.910,0.090,0.950,0.706,10.1,0.00,3,2582,296
11235,BossLose,BossDeath,47.7,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,385,2500,0.00,0.39,0.33,3,8,7,13,23.876,1.7,-1.0,-1.0,-1.0,420.2,3,24.5,4.2,48.3,10.0,5.8,19.9,33.1,22.4,52.7,5816.6,7069.9,6044.3,1,0.004,0.881,0.115,0.950,0.599,9.7,0.00,1,2266,243
11236,BossLose,BossDeath,36.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,52,2500,0.00,0.93,0.90,0,6,11,4,14.872,-1.0,2.5,-1.0,-1.0,302.6,3,10.9,5.4,21.2,23.2,5.0,28.6,31.5,22.6,38.8,2578.8,2785.1,4203.0,3,0.002,0.833,0.165,0.865,0.871,11.1,0.00,0,1572,103
11238,BossWin,AllPlayerDeath,36.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1005,0.60,0.00,0.00,6,6,2,8,21.810,5.3,36.1,30.0,36.1,285.0,3,18.4,2.8,29.4,13.4,5.7,34.8,28.9,14.2,41.2,9558.6,3153.6,11234.8,1,0.017,0.789,0.194,0.861,0.389,13.5,0.00,4,1556,388
11242,BossLose,BossDeath,47.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,30,2500,0.00,0.91,0.99,0,8,6,13,21.250,2.0,-1.0,-1.0,-1.0,420.8,3,24.0,4.6,44.2,9.4,5.8,19.9,32.2,21.6,48.2,6304.0,8420.0,6702.9,3,0.001,0.889,0.110,0.956,0.521,9.8,0.00,0,2261,283
11243,BossLose,BossDeath,33.3,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,265,2500,0.00,1.00,0.12,3,4,5,9,17.123,1.9,-1.0,-1.0,-1.0,293.2,3,23.5,5.0,40.1,9.5,6.1,20.3,31.1,15.3,45.6,5487.1,6514.2,5347.4,2,0.007,0.879,0.114,0.933,0.107,10.0,0.00,2,1556,190
11249,BossLose,BossDeath,36.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,68,2500,0.00,0.94,0.83,1,4,6,11,16.636,2.0,-1.0,-1.0,-1.0,323.8,3,23.1,4.2,38.2,9.7,5.6,19.2,31.2,19.4,44.1,4199.9,6149.7,3761.9,2,0.001,0.877,0.122,0.912,0.100,9.7,0.00,0,1683,209
11256,BossLose,BossDeath,36.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,22,2500,0.00,0.94,0.99,0,4,6,11,15.571,1.7,-1.0,-1.0,-1.0,314.8,3,21.1,3.2,29.6,10.0,6.8,20.2,29.6,17.7,36.8,4202.2,5912.0,4129.5,2,0.002,0.873,0.125,0.908,0.178,8.9,0.00,0,1636,215
11260,BossLose,BossDeath,40.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,14,2500,0.00,0.95,1.00,0,6,7,12,18.516,-1.0,-1.0,-1.0,-1.0,369.8,3,21.4,14.1,27.3,8.7,5.3,15.1,29.4,25.3,33.4,6411.4,8703.8,6095.0,1,0.001,0.919,0.080,0.982,0.221,8.8,0.00,0,1976,188
11272,BossLose,BossDeath,40.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,19,2500,0.00,1.00,0.94,0,7,12,5,17.710,-1.0,2.1,-1.0,-1.0,349.2,3,10.6,5.3,20.9,23.0,4.7,28.1,31.2,16.7,38.0,4857.0,4167.7,5844.6,1,0.001,0.869,0.129,0.901,0.561,9.1,0.00,0,1811,112
11273,BossLose,BossDeath,46.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,243,2500,0.00,1.00,0.19,4,6,8,12,22.959,5.3,-1.0,-1.0,-1.0,406.0,3,22.4,4.7,45.7,13.2,6.3,30.3,33.6,18.6,49.7,14847.5,16473.3,14071.6,2,0.002,0.870,0.129,0.928,0.077,12.3,0.00,3,2167,417
11280,BossLose,BossDeath,36.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,214,2500,0.00,0.94,0.35,3,7,3,11,18.397,2.6,-1.0,-1.0,-1.0,314.8,3,22.6,4.9,35.9,9.6,5.1,20.7,30.6,18.3,41.2,7158.6,8119.9,6653.2,2,0.012,0.874,0.114,0.948,0.740,10.1,0.00,2,1707,191
11285,BossLose,BossDeath,31.4,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,236,2500,0.00,1.00,0.21,3,4,4,9,16.541,2.1,-1.0,-1.0,-1.0,273.4,3,22.9,4.8,38.9,9.5,5.7,20.7,30.6,15.1,43.4,6336.4,6946.9,5755.6,3,0.004,0.871,0.124,0.933,0.014,9.5,0.00,3,1464,170
11286,BossLose,BossDeath,40.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,274,2500,0.00,0.84,0.25,4,6,7,12,21.052,1.8,-1.0,-1.0,-1.0,348.6,3,20.6,5.0,28.0,9.7,6.2,19.0,29.3,22.4,34.7,4572.0,7008.8,4190.3,1,0.004,0.871,0.125,0.945,0.466,10.3,0.00,2,1890,185
11287,BossLose,BossDeath,39.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,417,2500,0.00,0.61,0.00,4,6,9,9,19.951,-1.0,33.2,-1.0,33.2,347.8,3,19.9,5.1,31.4,8.8,5.8,15.2,29.6,18.9,37.1,7689.9,9450.5,5593.6,2,0.001,0.885,0.114,0.945,0.289,8.8,0.00,2,1858,167
11294,BossLose,BossDeath,31.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,0,2500,0.00,1.00,1.00,0,3,4,10,14.537,2.3,-1.0,-1.0,-1.0,276.6,3,23.0,4.7,39.6,9.8,6.2,22.5,31.4,17.3,46.4,5316.1,6518.0,4671.2,2,0.005,0.875,0.120,0.925,0.123,9.9,0.00,0,1463,186
11298,BossLose,BossDeath,48.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,267,2500,0.00,0.92,0.19,6,7,5,14,26.474,2.3,-1.0,-1.0,-1.0,435.2,3,22.0,4.9,35.3,9.0,5.3,20.4,30.1,16.9,40.8,8625.3,10094.7,7892.1,2,0.003,0.901,0.095,0.953,0.301,9.3,0.00,3,2301,228
11306,BossLose,BossDeath,62.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,354,2500,0.00,0.76,0.06,4,7,9,16,32.892,17.0,-1.0,-1.0,-1.0,556.6,3,21.1,4.7,48.5,12.9,5.6,30.6,32.5,17.9,53.0,8957.6,9587.7,8749.3,2,0.004,0.896,0.100,0.968,0.000,9.7,0.00,2,3007,256
11319,BossLose,BossDeath,39.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,270,2500,0.00,0.95,0.15,3,7,7,12,21.417,4.7,-1.0,-1.0,-1.0,346.2,3,22.9,4.9,45.8,10.5,6.0,31.8,31.7,16.9,50.2,6041.0,6898.5,6150.8,2,0.004,0.886,0.110,0.939,0.539,9.7,0.00,1,1834,193
11323,BossLose,BossDeath,39.7,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,352,2500,0.00,0.68,0.15,3,7,6,11,20.948,1.9,-1.0,-1.0,-1.0,352.8,3,23.7,4.8,40.2,9.8,5.4,21.7,31.7,17.0,45.6,5093.0,7535.2,4163.9,1,0.005,0.890,0.106,0.940,0.572,9.7,0.00,3,1865,187
11324,BossLose,BossDeath,38.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,341,2500,0.00,0.86,0.00,3,8,8,10,20.195,-1.0,35.7,-1.0,35.7,350.8,3,21.3,6.4,32.9,8.5,5.2,15.2,29.9,19.1,39.1,10471.8,12351.2,9640.8,2,0.003,0.902,0.095,0.950,0.913,9.4,0.00,1,1847,157
11328,BossLose,BossDeath,40.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,230,2500,0.00,0.66,0.58,3,8,7,11,21.133,16.3,-1.0,-1.0,-1.0,354.0,3,22.2,4.8,34.8,9.5,5.5,23.1,30.7,18.0,41.5,6040.4,8347.3,5908.1,7,0.000,0.878,0.122,0.938,0.779,10.8,0.00,1,1892,206
11332,BossLose,BossDeath,34.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,322,2500,0.00,0.65,0.28,3,6,5,9,18.123,12.0,-1.0,-1.0,-1.0,292.2,3,18.0,4.9,28.2,14.0,6.4,29.5,30.6,18.2,41.2,7345.8,8469.5,8106.0,2,0.007,0.860,0.133,0.939,0.499,11.2,0.00,0,1594,155
11336,BossLose,BossDeath,40.7,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,296,2500,0.00,0.58,0.44,3,6,8,10,21.475,18.0,-1.0,-1.0,-1.0,358.8,3,16.7,4.5,28.0,16.0,6.0,33.1,31.1,18.0,43.1,8142.7,8214.3,8858.9,2,0.001,0.881,0.118,0.931,0.036,8.7,0.00,1,1895,186
11351,BossLose,BossDeath,47.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,334,2500,0.00,0.75,0.14,3,6,8,13,23.745,2.1,-1.0,-1.0,-1.0,416.2,3,22.9,4.8,39.2,9.4,5.8,20.7,30.9,22.6,43.8,5485.8,7255.0,4918.0,3,0.005,0.885,0.111,0.947,0.425,10.2,0.00,1,2227,251
11352,BossLose,BossDeath,36.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,219,2500,0.00,0.76,0.51,2,5,5,11,18.120,2.5,-1.0,-1.0,-1.0,317.6,3,23.2,4.6,40.9,9.5,6.0,21.3,31.1,17.0,46.9,6389.8,6885.4,6126.0,2,0.010,0.874,0.116,0.946,0.512,10.4,0.00,0,1719,197
11355,BossLose,BossDeath,36.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,87,2500,0.00,0.94,0.77,1,4,6,11,16.591,2.4,-1.0,-1.0,-1.0,316.0,3,21.3,3.9,34.2,9.7,6.3,20.8,29.8,17.0,40.5,4839.7,6692.2,4310.5,2,0.000,0.878,0.122,0.918,0.155,10.2,0.00,1,1653,209
11359,BossLose,BossDeath,35.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,110,2500,0.00,0.94,0.70,1,5,5,10,15.643,3.2,-1.0,-1.0,-1.0,300.6,3,23.9,4.2,45.3,11.7,5.7,25.9,33.9,15.9,49.6,8624.3,7952.5,8299.8,2,0.002,0.858,0.140,0.895,0.708,12.1,0.00,1,1568,271
11368,BossWin,AllPlayerDeath,40.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2365,0.05,0.00,0.00,9,10,9,6,24.687,40.1,25.0,40.1,25.0,353.0,3,18.8,5.4,39.5,9.6,5.3,15.2,32.4,18.6,45.1,8143.0,9736.5,6640.8,2,0.004,0.881,0.115,0.920,0.807,10.8,0.00,3,1844,235
11376,BossLose,BossDeath,48.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,227,2500,0.00,0.94,0.31,2,6,8,14,23.213,2.2,-1.0,-1.0,-1.0,429.2,3,20.8,4.8,30.0,9.6,5.6,20.8,29.1,16.3,38.7,5119.8,6687.1,5126.6,2,0.005,0.883,0.111,0.935,0.324,10.6,0.00,0,2272,255
11378,BossLose,BossDeath,31.5,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,325,2500,0.00,0.83,0.09,3,4,4,10,16.626,2.5,-1.0,-1.0,-1.0,273.0,3,23.8,4.9,41.8,9.6,5.5,20.6,31.9,17.5,47.4,7803.6,8832.8,6950.1,2,0.011,0.865,0.124,0.934,0.403,10.7,0.00,2,1474,177
11381,BossLose,BossDeath,48.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,33,2500,0.00,0.89,1.00,0,5,7,14,21.913,3.0,-1.0,-1.0,-1.0,432.0,3,24.0,4.8,45.1,9.9,5.6,22.5,31.9,17.3,49.5,6721.8,6468.0,6544.6,2,0.001,0.894,0.105,0.945,0.184,9.7,0.00,0,2284,306
11383,BossLose,BossDeath,47.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,15,2500,0.00,0.95,1.00,0,8,7,14,20.662,2.3,-1.0,-1.0,-1.0,404.6,3,21.7,4.7,35.1,9.4,5.9,20.8,30.0,17.9,41.4,7391.9,8691.3,6447.3,2,0.001,0.860,0.138,0.929,0.595,10.1,0.00,0,2184,258
11395,BossLose,BossDeath,41.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,13,2500,0.00,0.96,1.00,0,4,8,12,19.220,2.1,-1.0,-1.0,-1.0,366.2,3,22.7,4.6,36.2,9.2,5.2,20.3,30.6,17.7,42.1,7446.3,8887.7,6683.1,2,0.001,0.894,0.105,0.952,0.184,8.8,0.00,0,1951,210
11409,BossLose,BossDeath,40.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,222,2500,0.00,0.79,0.47,3,5,6,13,19.515,1.7,-1.0,-1.0,-1.0,342.0,3,20.1,2.9,28.1,9.4,5.4,20.3,28.3,17.3,33.8,10501.0,11460.0,9259.7,2,0.006,0.853,0.140,0.904,0.534,11.0,0.00,2,1812,246
11414,BossLose,BossDeath,30.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,117,2500,0.00,1.00,0.61,1,3,6,9,13.761,1.7,-1.0,-1.0,-1.0,266.2,3,19.5,3.1,26.4,9.9,6.6,18.6,28.2,16.1,33.1,4700.0,7001.3,4055.1,2,0.001,0.871,0.128,0.902,0.192,9.0,0.00,0,1378,175
11418,BossLose,BossDeath,33.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,209,2500,0.00,0.89,0.41,2,6,5,10,15.792,1.8,-1.0,-1.0,-1.0,286.6,3,19.8,4.0,27.4,9.8,6.3,18.9,28.2,16.7,33.5,4763.4,6375.7,4738.9,2,0.010,0.866,0.124,0.918,0.760,10.7,0.00,1,1520,192
